Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A2I1TIZ1	Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Veillonella parvula OX=29466 GN=gatA PE=3 SV=1	Veillonella (Genus) [29465]	0.072016	51.71	5.223777770996094	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C233	Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Veillonella dispar OX=39778 GN=gatA PE=3 SV=1	Veillonella (Genus) [29465]	0.072016	51.507	5.207435607910156	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1UX45	Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Veillonella dispar DORA_11 OX=1403949 GN=gatA PE=3 SV=1	Veillonella (Genus) [29465]	0.072016	51.692	5.160438537597656	2	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E4LFG4	Hydrolyase, tartrate beta subunit/fumarate domain protein, Fe-S type OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1607 PE=4 SV=1	Veillonella (Genus) [29465]	0.139785	20.153	6.622047424316406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A1V0XDN1	Fumarate hydratase OS=Veillonella atypica OX=39777 GN=B7L28_07790 PE=4 SV=1	Veillonella (Genus) [29465]	0.139785	20.152	7.660789489746094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KQH5	Fumarate hydratase, beta subunit OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01215 PE=4 SV=1	Veillonella (Genus) [29465]	0.139785	20.181	6.622047424316406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C0Y1	Hydrolyase, tartrate beta subunit/fumarate domain protein, Fe-S type OS=Veillonella dispar OX=39778 GN=HMPREF1867_00970 PE=4 SV=1	Veillonella (Genus) [29465]	0.139785	20.21	6.622047424316406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1LAK1	Hydrolyase, tartrate beta subunit/fumarate domain protein, Fe-S type OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1061 PE=4 SV=1	Veillonella (Genus) [29465]	0.139785	20.196	6.622047424316406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A2I1TF25	DUF3829 domain-containing protein OS=Veillonella parvula OX=29466 GN=CYK26_07890 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.008	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1WJF4	Uncharacterized protein OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00579G0005 PE=4 SV=1	Veillonella (Genus) [29465]	0.036667	34.062	6.038002014160156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1LD42	Uncharacterized protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_0377 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.206	6.163398742675781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	F5L148	Putative lipoprotein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_1394 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.047	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A133RZJ5	Uncharacterized protein OS=Veillonella atypica OX=39777 GN=HMPREF3233_01990 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.161	5.922538757324219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1YPA4	Uncharacterized protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0572 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.046	5.919654846191406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1BPY4	Uncharacterized protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1765 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.019	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1UWU2	Uncharacterized protein OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00571G0020 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.008	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1WTS0	Uncharacterized protein OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00255G0004 PE=4 SV=1	Veillonella (Genus) [29465]	0.036545	34.168	5.781654357910156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134BYM1	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=HMPREF1865_01137 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.051	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	C4FMY6	Uncharacterized protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00141 PE=4 SV=1	Veillonella (Genus) [29465]	0.036667	34.075	5.601036071777344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	J4QFL3	PF12889 family protein OS=Veillonella sp. ACP1 OX=936588 GN=HMPREF1151_0439 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.193	5.726966857910156	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A100YPA7	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=AT982_02490 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	33.979	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KPQ9	Uncharacterized protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00946 PE=4 SV=1	Veillonella (Genus) [29465]	0.036789	34.022	5.723228454589844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C9M5	Uncharacterized protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_00067 PE=4 SV=1	Veillonella (Genus) [29465]	0.036667	34.029	5.442955017089844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E4LEQ3	Sugar-binding domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_0364 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.903	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	F5L0A9	D-ribose-binding periplasmic protein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=rbsB PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.916	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1WAW6	Periplasmic binding protein/LacI transcriptional regulator (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC01057G0002 PE=4 SV=1	Veillonella (Genus) [29465]	0.066351	21.689	7.784263610839844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	R5BPP2	Periplasmic binding protein/LacI transcriptional regulator OS=Veillonella sp. CAG:933 OX=1262980 GN=BN814_01974 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.898	5.997306823730469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	C4FRY1	Sugar-binding domain protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_01670 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.873	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	K9DNV7	Uncharacterized protein OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00862 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.915	5.995704650878906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C178	D-ribose-binding periplasmic protein OS=Veillonella parvula OX=29466 GN=HMPREF1865_00817 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.887	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	X8HI48	Periplasmic-binding protein domain protein OS=Veillonella sp. ICM51a OX=936591 GN=HMPREF1504_0536 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.859	5.982139587402344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A1V0X9L1	D-ribose ABC transporter substrate-binding protein RbsB OS=Veillonella atypica OX=39777 GN=B7L28_01180 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.873	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KRV9	Ribose ABC transporter, periplasmic ribose-binding protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01714 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.889	6.337928771972656	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A133S441	D-ribose-binding periplasmic protein OS=Veillonella atypica OX=39777 GN=HMPREF3233_01301 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.873	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A2I1TG51	Ribose ABC transporter substrate-binding protein RbsB OS=Veillonella parvula OX=29466 GN=CYK26_05660 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.859	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	L1PSL6	D-ribose-binding periplasmic protein OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_01482 PE=4 SV=1	Veillonella (Genus) [29465]	0.046667	30.859	6.334831237792969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KPB6	Hemagglutinin superfamily OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00800 PE=4 SV=1	Veillonella (Genus) [29465]	0.005234	353.444	7.348472595214844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
