Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	D5RDY1	Elongation factor G OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025974	77.099	5.119102478027344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C3W9C6	Elongation factor G OS=Fusobacterium mortiferum ATCC 9817 OX=469616 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025974	76.615	5.003959655761719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8R602	Elongation factor G OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025974	77.083	5.119102478027344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E0TJQ8	Elongation factor G OS=Sulcia muelleri (strain CARI) OX=706194 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025788	78.899	9.066749572753906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LE22	Elongation factor G OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.373	4.928977966308594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBL7	Elongation factor G OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.499	4.919471740722656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F7KVD4	Elongation factor G OS=Lachnospiraceae bacterium 5_1_57FAA OX=658085 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	78.18	4.931327819824219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1Q489	Elongation factor G OS=Abiotrophia defectiva ATCC 49176 OX=592010 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025862	76.833	4.836692810058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7GZQ4	Elongation factor G OS=Eubacterium saphenum ATCC 49989 OX=592031 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026667	74.531	5.013038635253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E5XIB1	Elongation factor G OS=Lachnospiraceae bacterium 8_1_57FAA OX=665951 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026125	76.161	4.942222595214844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9JVS0	Elongation factor G OS=Lachnospiraceae bacterium M18-1 OX=1235792 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	78.117	4.865104675292969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U2QRC4	Elongation factor G OS=Gemella bergeriae ATCC 700627 OX=1321820 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.242	4.811592102050781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9IMY4	Elongation factor G OS=Lachnospiraceae bacterium 3-1 OX=397288 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025568	77.93	4.900672912597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9KCP7	Elongation factor G OS=Lachnospiraceae bacterium A2 OX=397290 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026163	76.097	4.870018005371094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D7JDD5	Elongation factor G OS=Bacteroidetes oral taxon 274 str. F0058 OX=575590 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	77.969	5.120918273925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D7N760	Elongation factor G OS=Peptoniphilus sp. oral taxon 386 str. F0131 OX=575609 GN=fusA PE=3 SV=1	Clostridiales Family XI. Incertae Sedis (Family) [543310]	0.026012	76.614	4.951408386230469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C9LTC6	Elongation factor G OS=Selenomonas sputigena (strain ATCC 35185 / DSM 20758 / VPI D19B-28) OX=546271 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026588	74.812	4.841072082519531	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	H1LYG3	Translation elongation factor G OS=Lachnospiraceae bacterium oral taxon 082 str. F0431 OX=861454 GN=HMPREF9099_02525 PE=4 SV=1	root (No rank) [1]	0.03056	66.351	5.452033996582031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5EXN6	Elongation factor G OS=Bacteroides sp. CAG:20 OX=1262738 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025496	77.731	5.179130554199219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3A295	Elongation factor G OS=Gemella haemolysans M341 OX=562981 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.323	4.808387756347656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E0I8J1	Elongation factor G OS=Paenibacillus curdlanolyticus YK9 OX=717606 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.171	5.062919616699219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9L376	Elongation factor G OS=Lachnospiraceae bacterium COE1 OX=1235793 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	77.632	4.896080017089844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1NJ59	Elongation factor G OS=Porphyromonas catoniae F0037 OX=1127696 GN=fusA PE=3 SV=1	root (No rank) [1]	0.02546	77.941	4.960594177246094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8KAG9	Elongation factor G OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=fusA-1 PE=3 SV=1	root (No rank) [1]	0.025568	77.903	5.166740417480469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R7B2R7	Elongation factor G OS=Bacteroides pectinophilus CAG:437 OX=1263051 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	77.714	4.889457702636719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K9D3V6	Elongation factor G OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.448	4.930900573730469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1MYZ1	Elongation factor G OS=Selenomonas sp. oral taxon 138 str. F0429 OX=1127695 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026588	74.518	4.884651184082031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D0BMZ4	Elongation factor G OS=Granulicatella elegans ATCC 700633 OX=626369 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025899	76.645	4.829536437988281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5GQF4	Elongation factor G OS=Selenomonas infelix ATCC 43532 OX=679201 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026588	74.624	4.849937438964844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4GDU8	Elongation factor G OS=Shuttleworthia satelles DSM 14600 OX=626523 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026163	76.334	4.826759338378906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5BSD8	Elongation factor G OS=Veillonella sp. CAG:933 OX=1262980 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.495	4.943183898925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0SUV7	Translation elongation factor G OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1457 PE=4 SV=1	root (No rank) [1]	0.038877	51.547	5.017738342285156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7ULF8	Elongation factor G OS=Peptoniphilus sp. BV3C26 OX=1111134 GN=fusA_2 PE=3 SV=1	Clostridiales Family XI. Incertae Sedis (Family) [543310]	0.026049	76.718	4.884117126464844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K9ECY1	Elongation factor G OS=Alloiococcus otitis ATCC 51267 OX=883081 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025862	76.457	4.618797302246094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5ZET3	Elongation factor G OS=Lachnospiraceae bacterium CAG:25 OX=1262984 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025605	77.938	4.839683532714844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F7JKQ5	Elongation factor G OS=Lachnospiraceae bacterium 1_4_56FAA OX=658655 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	78.027	4.967109680175781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KK38	Elongation factor G OS=Veillonella sp. 3_1_44 OX=457416 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.404	4.919471740722656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3ATZ7	Elongation factor G OS=Lachnospiraceae bacterium 3_1_46FAA OX=665950 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	77.985	4.955894470214844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E5VJ99	Elongation factor G OS=Lachnospiraceae bacterium 5_1_63FAA OX=658089 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026201	75.973	4.785743713378906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9J2Z4	Elongation factor G OS=Lachnospiraceae bacterium 28-4 OX=397287 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	78.171	4.916160583496094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	H7FYN6	Elongation factor G OS=Lactobacillus salivarius SMXD51 OX=1108963 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025825	76.813	4.736289978027344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C8NH27	Elongation factor G OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025899	76.688	4.844062805175781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4V6F8	Elongation factor G OS=Selenomonas flueggei ATCC 43531 OX=638302 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026588	74.694	4.826118469238281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C5NWV4	Elongation factor G OS=Gemella haemolysans ATCC 10379 OX=546270 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.322	4.824623107910156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G2SFD1	Elongation factor G OS=Rhodothermus marinus SG0.5JP17-172 OX=762570 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025496	79.069	5.570594787597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5GHR4	Elongation factor G OS=Johnsonella ignava ATCC 51276 OX=679200 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.83	5.007698059082031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E9RWV8	Elongation factor G OS=Lachnospiraceae bacterium 6_1_37FAA OX=658656 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026125	75.911	4.880592346191406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F7QRW9	Elongation factor G OS=Lactobacillus salivarius GJ-24 OX=1041521 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025568	77.621	4.730415344238281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3B2T5	Elongation factor G OS=Lachnospiraceae oral taxon 107 str. F0167 OX=575593 GN=fusA PE=3 SV=1	root (No rank) [1]	0.025532	78.003	4.911994934082031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S2ZTH4	Elongation factor G OS=Veillonella sp. HPA0037 OX=1203593 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.359	4.928977966308594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E5V527	Elongation factor G OS=Gemella morbillorum M424 OX=562982 GN=fusA PE=3 SV=1	root (No rank) [1]	0.026049	76.332	4.811592102050781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8R6G5	Uridylate kinase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=pyrH PE=3 SV=1	root (No rank) [1]	0.100418	25.901	6.342948913574219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C3WG05	Uridylate kinase OS=Fusobacterium mortiferum ATCC 9817 OX=469616 GN=pyrH PE=3 SV=1	root (No rank) [1]	0.100418	26.024	7.752647399902344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CSZ1	Uridylate kinase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pyrH PE=3 SV=1	root (No rank) [1]	0.100418	25.979	6.769233703613281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
