Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	G4A5N0	Elongation factor G OS=Aggregatibacter actinomycetemcomitans serotype e str. SC1083 OX=907488 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.259	5.049034118652344	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9H141	Elongation factor G OS=Haemophilus haemolyticus M21621 OX=1028805 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.14	5.037391662597656	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X2JS12	Elongation factor G OS=Aggregatibacter actinomycetemcomitans HK1651 OX=272556 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.275	5.052024841308594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q4QMT6	Elongation factor G OS=Haemophilus influenzae (strain 86-028NP) OX=281310 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.181	5.021797180175781	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1W2H7	Elongation factor G OS=Haemophilus parainfluenzae (strain T3T1) OX=862965 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.036	5.034187316894531	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9H7Y8	Elongation factor G OS=Haemophilus haemolyticus M21639 OX=1028806 GN=fusA PE=3 SV=1	root (No rank) [1]	0.027143	77.124	5.018699645996094	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5BSG1	Methylmalonyl-CoA mutase N-terminal domain protein OS=Veillonella sp. CAG:933 OX=1262980 GN=BN814_01760 PE=4 SV=1	root (No rank) [1]	0.025547	60.392	5.355155944824219	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBY0	Methylmalonyl-CoA mutase domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1292 PE=4 SV=1	root (No rank) [1]	0.025547	60.416	5.124870300292969	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YS71	Methylmalonyl-CoA mutase domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1880 PE=4 SV=1	root (No rank) [1]	0.025547	60.316	5.171760559082031	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KNT7	Putative methylmalonyl-CoA mutase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00620 PE=4 SV=1	root (No rank) [1]	0.025547	60.33	5.171760559082031	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W3Y624	Methylmalonyl-CoA mutase OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0639 PE=4 SV=1	root (No rank) [1]	0.025547	60.386	5.176567077636719	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9N3E6	Methylmalonyl-CoA mutase OS=Veillonella sp. oral taxon 780 str. F0422 OX=944564 GN=HMPREF9200_1399 PE=4 SV=1	root (No rank) [1]	0.025547	60.306	5.216621398925781	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K9D4D8	Methylmalonyl-CoA mutase domain-containing protein OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00257 PE=4 SV=1	root (No rank) [1]	0.025547	60.334	5.355155944824219	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1UQI6	Uncharacterized protein (Fragment) OS=Veillonella sp. DORA_B_18_19_23 OX=1403933 GN=Q621_VSBC00176G0001 PE=4 SV=1	root (No rank) [1]	0.092715	16.479	4.330406188964844	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1W6Q5	Uncharacterized protein (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC01361G0001 PE=4 SV=1	root (No rank) [1]	0.061674	24.748	4.637168884277344	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8V9H9	Uncharacterized protein OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_08803 PE=4 SV=1	root (No rank) [1]	0.195489	13.761	4.472785949707031	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8GUH2	Membrane-bound lysozyme-inhibitor of C-type lysozyme OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_2467 PE=4 SV=1	root (No rank) [1]	0.19697	13.628	4.472785949707031	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8RIG8	50S ribosomal protein L5 OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=rplE PE=3 SV=1	root (No rank) [1]	0.196721	20.741	9.299171447753906	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8IJN2	50S ribosomal protein L5 OS=Fusobacterium sp. CM1 OX=936561 GN=rplE PE=3 SV=1	root (No rank) [1]	0.196721	20.769	9.299171447753906	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LJ90	Pyridoxal 5'-phosphate synthase subunit PdxS OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=pdxS PE=3 SV=1	root (No rank) [1]	0.132143	30.289	5.833137512207031	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8H2Y0	Pyridoxal 5'-phosphate synthase, synthase subunit Pdx1 OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1631 PE=3 SV=1	root (No rank) [1]	0.133094	30.062	5.673561096191406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CRX5	Pyridoxal 5'-phosphate synthase subunit PdxS OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pdxS PE=3 SV=1	root (No rank) [1]	0.132143	30.232	5.830146789550781	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQH1	ATP synthase subunit beta OS=Veillonella sp. 6_1_27 OX=450749 GN=atpD PE=3 SV=1	root (No rank) [1]	0.078059	51.666	5.039741516113281	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0U9J0	Uncharacterized protein OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1251 PE=4 SV=1	Veillonella (Genus) [29465]	0.261538	7.476	5.264366149902344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KPI1	Uncharacterized protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00865 PE=4 SV=1	Veillonella (Genus) [29465]	0.111842	16.765	6.605598449707031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YP37	Outer membrane protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0505 PE=4 SV=1	Veillonella (Genus) [29465]	0.111842	16.751	5.891563415527344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A5TT81	Formate C-acetyltransferase OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=pflB PE=4 SV=1	root (No rank) [1]	0.102288	83.908	5.653907775878906	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RDZ7	Formate C-acetyltransferase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=pflB PE=4 SV=1	root (No rank) [1]	0.102288	83.887	5.574653625488281	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CWI1	Formate C-acetyltransferase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pflB PE=4 SV=1	root (No rank) [1]	0.102288	83.822	5.575294494628906	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1PY80	Malate/L-lactate dehydrogenase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00771 PE=3 SV=1	root (No rank) [1]	0.044855	41.022	5.963127136230469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQB6	Malate dehydrogenase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01153 PE=3 SV=1	root (No rank) [1]	0.044855	41.057	5.907157897949219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1L4A0	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0649 PE=3 SV=1	root (No rank) [1]	0.044855	40.983	6.018455505371094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LFN7	Malate/L-lactate dehydrogenase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1685 PE=3 SV=1	root (No rank) [1]	0.044855	41.003	5.693641662597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LA77	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1347 PE=3 SV=1	root (No rank) [1]	0.044855	40.997	6.018455505371094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YPY0	Malate/L-lactate dehydrogenase OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0802 PE=3 SV=1	root (No rank) [1]	0.044855	41.058	5.798103332519531	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AY46	Enolase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=eno PE=3 SV=1	root (No rank) [1]	0.140553	47.033	4.710227966308594	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2C6N9	Enolase OS=Streptococcus sanguinis SK330 OX=888813 GN=eno PE=3 SV=1	root (No rank) [1]	0.140553	47.015	4.716102600097656	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CMA7	Enolase OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=eno PE=3 SV=1	root (No rank) [1]	0.140553	47.001	4.716102600097656	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CVK8	SPFH/Band 7/PHB domain protein OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=FUSPEROL_01452 PE=4 SV=1	root (No rank) [1]	0.12585	33.05	5.351844787597656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HKZ1	SPFH domain/Band 7 family protein OS=Fusobacterium sp. OBRC1 OX=1032505 GN=HMPREF1501_0197 PE=4 SV=1	root (No rank) [1]	0.12585	33.152	5.486640930175781	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XQT5	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=HMPREF0946_01231 PE=4 SV=1	root (No rank) [1]	0.12585	33.088	5.656044006347656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q7P2B5	STOMATIN LIKE PROTEIN OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=FNV0195 PE=4 SV=1	root (No rank) [1]	0.172093	24.113	5.406105041503906	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C0MAG4	30S ribosomal protein S8 OS=Streptococcus equi subsp. equi (strain 4047) OX=553482 GN=rpsH PE=3 SV=1	root (No rank) [1]	0.174242	14.747	9.652824401855469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0I5A0	30S ribosomal protein S8 OS=Streptococcus sanguinis SK72 OX=888809 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.733	9.485130310058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E8K7X3	30S ribosomal protein S8 OS=Streptococcus parasanguinis ATCC 903 OX=888048 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.81	9.581687927246094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CK77	30S ribosomal protein S8 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.733	9.485130310058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0IQP7	30S ribosomal protein S8 OS=Streptococcus sanguinis SK160 OX=888812 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.705	9.485130310058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AZL1	30S ribosomal protein S8 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.753	9.485130310058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E9FMI6	30S ribosomal protein S8 OS=Streptococcus sp. M334 OX=563038 GN=rpsH PE=3 SV=1	Streptococcus (Genus) [1301]	0.174242	14.759	9.581687927246094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LBW4	B12 binding domain protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_0450 PE=4 SV=1	root (No rank) [1]	0.099237	13.758	6.103584289550781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4FPF4	B12 binding domain protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00778 PE=4 SV=1	root (No rank) [1]	0.099237	13.815	6.110206604003906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1L6Q9	B12 binding domain protein OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_1483 PE=4 SV=1	root (No rank) [1]	0.099237	13.757	6.734519958496094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0UFK7	B12 binding domain of Methylmalonyl-CoA mutase OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_682 PE=4 SV=1	root (No rank) [1]	0.099237	13.74	6.835243225097656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KNT6	B12-binding protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00619 PE=4 SV=1	root (No rank) [1]	0.099237	13.787	6.734519958496094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	H1HFH8	L-lysine 2,3-aminomutase OS=Fusobacterium nucleatum subsp. animalis F0419 OX=999414 GN=HMPREF9942_01229 PE=4 SV=1	root (No rank) [1]	0.103529	48.84	6.744560241699219	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CST8	Lysine-2,3-aminomutase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=ablA PE=4 SV=1	root (No rank) [1]	0.103529	48.793	6.094398498535156	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8RHX4	L-lysine 2,3-aminomutase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=kamA PE=1 SV=1	root (No rank) [1]	0.103529	48.716	6.042167663574219	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BQC9	Hemagluttinin domain protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0053 PE=4 SV=1	Veillonella (Genus) [29465]	0.011964	353.088	7.062965393066406	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F5L0X4	Hep/Hag repeat protein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_1027 PE=4 SV=1	Veillonella (Genus) [29465]	0.012845	328.661	6.742424011230469	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1UV32	Hemagglutinin superfamily OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00584G0002 PE=4 SV=1	Veillonella (Genus) [29465]	0.011957	353.109	6.946006774902344	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KJ03	Hemagglutinin superfamily OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00756 PE=4 SV=1	Veillonella (Genus) [29465]	0.011957	353.011	7.063285827636719	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0SYV5	Autotransporter adhesin OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1329 PE=4 SV=1	Veillonella (Genus) [29465]	0.012647	333.568	6.248207092285156	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQM2	30S ribosomal protein S8 OS=Veillonella sp. 6_1_27 OX=450749 GN=rpsH PE=3 SV=1	Veillonella (Genus) [29465]	0.125	13.998	9.653892517089844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBK0	30S ribosomal protein S8 OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpsH PE=3 SV=1	Veillonella (Genus) [29465]	0.125	13.971	9.653892517089844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J4RNN1	ATP synthase subunit beta OS=Veillonella sp. ACP1 OX=936588 GN=atpD PE=3 SV=1	root (No rank) [1]	0.031646	51.601	4.991996765136719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LHA2	ATP synthase subunit beta OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=atpD PE=3 SV=1	root (No rank) [1]	0.032468	50.267	4.886253356933594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4S6D0	ATP synthase subunit beta OS=Selenomonas noxia ATCC 43541 OX=585503 GN=atpD PE=3 SV=1	root (No rank) [1]	0.031915	50.797	4.861579895019531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BPA1	ATP synthase subunit beta OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=atpD PE=3 SV=1	root (No rank) [1]	0.031646	51.68	5.039741516113281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HYY6	ATP synthase subunit beta OS=Fusobacterium sp. CM1 OX=936561 GN=atpD PE=3 SV=1	root (No rank) [1]	0.032468	50.255	4.821632385253906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
