Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	J8VBV2	D-galactose-binding protein OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05170 PE=4 SV=1	root (No rank) [1]	0.184751	36.476	4.783821105957031	3	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LEC2	Galactose ABC transporter, periplasmic galactose-binding protein OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00058 PE=4 SV=1	root (No rank) [1]	0.184211	36.458	4.760108947753906	3	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7TW75	Uncharacterized protein OS=Fusobacterium nucleatum CTI-6 OX=1316587 GN=HMPREF1767_00698 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.486	4.929298400878906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7TFL3	Glycerol dehydratase large subunit OS=Fusobacterium nucleatum CTI-1 OX=1204474 GN=HMPREF1538_00444 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.531	4.897789001464844	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8GRT9	Glycerol dehydratase, large subunit OS=Fusobacterium sp. CM22 OX=936563 GN=dhaB PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.453	4.997550964355469	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8IGC6	Glycerol dehydratase, large subunit OS=Fusobacterium sp. CM1 OX=936561 GN=dhaB PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.517	4.897789001464844	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LIA2	Glycerol dehydratase, large subunit OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01466 PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.455	4.952903747558594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8V5X7	Propanediol dehydratase large subunit OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=pduC PE=4 SV=1	Fusobacterium (Genus) [848]	0.028881	60.366	4.957817077636719	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9GXG4	Aspartate ammonia-lyase OS=Haemophilus haemolyticus M21621 OX=1028805 GN=aspA PE=3 SV=1	root (No rank) [1]	0.088421	51.463	5.284980773925781	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RD12	Galactose ABC transporter, periplasmic galactose-binding protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=mglB PE=4 SV=1	root (No rank) [1]	0.087977	36.372	4.737464904785156	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R9RCC7	Uncharacterized protein OS=Fusobacterium nucleatum subsp. animalis 4_8 OX=469607 GN=HMPREF0409_00425 PE=4 SV=1	root (No rank) [1]	0.07772	41.981	5.235954284667969	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8IHR2	D-galactose-binding periplasmic protein OS=Fusobacterium sp. CM1 OX=936561 GN=mglB PE=4 SV=1	root (No rank) [1]	0.087977	36.466	4.798667907714844	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5XKJ7	Uncharacterized protein OS=Fusobacterium sp. CAG:649 OX=1262900 GN=BN748_00835 PE=4 SV=1	root (No rank) [1]	0.087977	36.482	4.798667907714844	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CV91	Urocanate hydratase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=hutU PE=3 SV=1	Fusobacterium (Genus) [848]	0.068351	75.406	5.844886779785156	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LGM7	Urocanate hydratase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=hutU PE=3 SV=1	Fusobacterium (Genus) [848]	0.068351	75.435	5.774925231933594	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9ELH5	Galactoside ABC superfamily ATP binding cassette transporter, binding protein OS=Fusobacterium nucleatum subsp. animalis ATCC 51191 OX=997347 GN=mglB PE=4 SV=1	root (No rank) [1]	0.061584	36.466	4.798667907714844	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8VFN5	Uncharacterized protein (Fragment) OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_11107 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049724	114.973	9.465156555175781	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C5E3	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_01790 PE=4 SV=1	root (No rank) [1]	0.062731	29.915	5.304527282714844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LIE1	Uncharacterized protein OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01505 PE=4 SV=1	root (No rank) [1]	0.062731	29.915	5.304527282714844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RCQ9	Uncharacterized protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=HMPREF0397_0994 PE=4 SV=1	root (No rank) [1]	0.062731	29.986	5.384849548339844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LID9	L-lysine 2,3-aminomutase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01503 PE=4 SV=1	root (No rank) [1]	0.075294	48.831	6.134025573730469	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GMD6	L-lysine 2,3-aminomutase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_00199 PE=4 SV=1	root (No rank) [1]	0.075294	48.844	6.228340148925781	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CST8	Lysine-2,3-aminomutase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=ablA PE=4 SV=1	root (No rank) [1]	0.075294	48.793	6.094398498535156	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9Q6N7	Aspartate ammonia-lyase OS=Haemophilus pittmaniae HK 85 OX=1035188 GN=aspA PE=3 SV=1	root (No rank) [1]	0.088795	51.35	5.234672546386719	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q7P751	Chaperone protein DnaK OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=dnaK PE=2 SV=1	root (No rank) [1]	0.082102	65.538	4.978218078613281	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q7P7X5	D-galactose-binding protein OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=FNV1969 PE=4 SV=1	root (No rank) [1]	0.184751	36.548	4.760002136230469	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BLI2	S-layer domain protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0556 PE=4 SV=1	root (No rank) [1]	0.037406	43.999	6.367408752441406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YQR0	Uncharacterized protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1122 PE=4 SV=1	root (No rank) [1]	0.037406	44.032	5.722160339355469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1UZE4	S-layer protein OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00514G0040 PE=4 SV=1	root (No rank) [1]	0.037221	44.346	6.147911071777344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J4JFS8	SLH domain protein OS=Veillonella sp. ACP1 OX=936588 GN=HMPREF1151_0133 PE=4 SV=1	root (No rank) [1]	0.035714	45.337	6.363563537597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W3Y3E3	SLH domain protein OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_1424 PE=4 SV=1	root (No rank) [1]	0.036675	44.89	7.672538757324219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KS94	Putative S-layer-like domain protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01816 PE=4 SV=1	root (No rank) [1]	0.03632	45.397	6.151115417480469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KS95	Putative S-layer-like domain protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01817 PE=4 SV=1	root (No rank) [1]	0.034247	47.865	8.936866760253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BLI3	S-layer domain protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0557 PE=4 SV=1	root (No rank) [1]	0.037406	43.956	5.918373107910156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8H3Q3	SLH domain protein OS=Veillonella sp. ICM51a OX=936591 GN=HMPREF1504_1418 PE=4 SV=1	root (No rank) [1]	0.036232	45.103	7.745063781738281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0T762	S-layer domain protein OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1930 PE=4 SV=1	root (No rank) [1]	0.035714	45.546	8.316184997558594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LG90	Uncharacterized protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_0479 PE=4 SV=1	root (No rank) [1]	0.037406	43.806	8.399070739746094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YQQ9	Uncharacterized protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1121 PE=4 SV=1	root (No rank) [1]	0.037313	43.993	7.710670471191406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T0T750	S-layer domain protein OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1931 PE=4 SV=1	root (No rank) [1]	0.035714	45.982	6.852653503417969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XS20	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=HMPREF0946_01787 PE=4 SV=1	root (No rank) [1]	0.029358	61.932	5.380043029785156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8GYL8	Beta-eliminating lyase OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0464 PE=4 SV=1	root (No rank) [1]	0.029358	61.907	5.718208312988281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A5TRW0	Tryptophanase OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=tnaA PE=4 SV=1	root (No rank) [1]	0.029358	61.906	5.641944885253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AYL1	Arginine deiminase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=arcA PE=2 SV=1	root (No rank) [1]	0.139364	46.45	5.058540344238281	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D0RW61	Arginine deiminase OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=arcA PE=3 SV=1	root (No rank) [1]	0.139364	46.464	5.058540344238281	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	V8BGD3	Arginine deiminase OS=Streptococcus parasanguinis CC87K OX=1073372 GN=arcA PE=3 SV=1	root (No rank) [1]	0.139364	46.576	4.995735168457031	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2BTU6	Arginine deiminase OS=Streptococcus sanguinis SK1057 OX=888821 GN=arcA PE=3 SV=1	root (No rank) [1]	0.139364	46.644	5.079261779785156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3UBV8	Arginine deiminase OS=Streptococcus sanguinis SK1056 OX=888820 GN=arcA PE=3 SV=1	root (No rank) [1]	0.139364	46.662	5.123695373535156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C5E4	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_01791 PE=4 SV=1	root (No rank) [1]	0.103448	37.192	5.406532287597656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RCR0	Uncharacterized protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=HMPREF0397_0995 PE=4 SV=1	root (No rank) [1]	0.103448	37.2	5.376091003417969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GK10	Uncharacterized protein OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_00198 PE=4 SV=1	root (No rank) [1]	0.104348	36.924	5.140037536621094	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LIE0	Alcohol dehydrogenase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01504 PE=4 SV=1	root (No rank) [1]	0.104348	36.91	5.140037536621094	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9HHS1	Dipeptidase OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=HMPREF9182_0615 PE=3 SV=1	root (No rank) [1]	0.026087	64.898	5.710838317871094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E8JUF1	Dipeptidase OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=HMPREF9422_0831 PE=3 SV=1	root (No rank) [1]	0.026408	64.139	5.501914978027344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C3K3	Urocanate hydratase OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_01145 PE=3 SV=1	Fusobacterium (Genus) [848]	0.031818	73.946	6.173866271972656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E6KWF5	Fumarate reductase flavoprotein subunit OS=Aggregatibacter segnis ATCC 33393 OX=888057 GN=frdA PE=3 SV=1	root (No rank) [1]	0.063123	66.346	5.706459045410156	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1W3X2	Fumarate reductase flavoprotein subunit OS=Haemophilus parainfluenzae (strain T3T1) OX=862965 GN=PARA_09580 PE=3 SV=1	root (No rank) [1]	0.063439	65.97	5.549018859863281	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9GND9	Fumarate reductase flavoprotein subunit OS=Haemophilus haemolyticus M19501 OX=1028803 GN=frdA PE=3 SV=1	root (No rank) [1]	0.063018	66.32	5.602424621582031	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HFT3	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1244 PE=4 SV=1	root (No rank) [1]	0.011813	171.819	4.786277770996094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HCV0	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1325 PE=4 SV=1	root (No rank) [1]	0.023613	86.235	5.952766418457031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GX44	Pyruvate:ferredoxin (Flavodoxin) oxidoreductase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_01295 PE=4 SV=1	root (No rank) [1]	0.062425	91.961	5.731346130371094	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8VJ78	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05495 PE=3 SV=1	root (No rank) [1]	0.043661	131.212	5.909294128417969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LG79	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00728 PE=3 SV=1	root (No rank) [1]	0.043734	131.135	5.731452941894531	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CV22	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.043734	131.06	5.839225769042969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8I0Z5	Acetyl-CoA C-acyltransferase OS=Fusobacterium sp. OBRC1 OX=1032505 GN=HMPREF1501_0623 PE=3 SV=1	root (No rank) [1]	0.149254	42.105	7.057518005371094	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XP50	Phosphoenolpyruvate carboxykinase (ATP) OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=pckA PE=3 SV=1	root (No rank) [1]	0.068311	59.047	5.687980651855469	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q7P555	Phosphoenolpyruvate carboxykinase (ATP) OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=pckA PE=3 SV=1	root (No rank) [1]	0.068311	59.058	5.634788513183594	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9EMZ6	R-phenyllactate dehydratase alpha subunit OS=Fusobacterium nucleatum subsp. animalis ATCC 51191 OX=997347 GN=fldB PE=4 SV=1	Fusobacterium (Genus) [848]	0.085973	50.021	5.336357116699219	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8R6B4	(R)-2-hydroxyglutaryl-CoA dehydratase alpha-subunit OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=FN0207 PE=4 SV=1	Fusobacterium (Genus) [848]	0.085973	50.006	5.327919006347656	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
