Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A239ZQI0	Uncharacterized protein OS=Veillonella rodentium OX=248315 GN=SAMEA44547418_01613 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.625	5.279640197753906	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	C4FNA3	Uncharacterized protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00430 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.651	5.187034606933594	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W3Y6X8	AAA domain protein OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0767 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.655	5.162254333496094	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C0M3	Uncharacterized protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_00956 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.709	4.959205627441406	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A1V0XDD7	Uncharacterized protein OS=Veillonella atypica OX=39777 GN=B7L28_07725 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.647	5.322257995605469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1LAL4	Uncharacterized protein OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1074 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.651	5.053947448730469	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W1V2W4	Uncharacterized protein (Fragment) OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00351G0001 PE=4 SV=1	Veillonella (Genus) [29465]	0.088235	15.795	5.133842468261719	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E4LBN6	Uncharacterized protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1595 PE=4 SV=1	Veillonella (Genus) [29465]	0.018898	70.926	5.023933410644531	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KQI6	Uncharacterized protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01227 PE=4 SV=1	Veillonella (Genus) [29465]	0.077922	17.578	5.408882141113281	1	2	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	T0T8Y3	NADP-dependent malic enzyme OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1204 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.538	5.088340759277344	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	C4FSU6	Malic enzyme, NAD binding domain protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_01991 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.528	4.985588073730469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A096AM54	Malate dehydrogenase OS=Veillonella montpellierensis DNF00314 OX=1401067 GN=HMPREF0872_01800 PE=4 SV=1	Veillonella (Genus) [29465]	0.038363	41.347	4.910820007324219	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KQZ3	NAD-dependent malic enzyme OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01391 PE=4 SV=1	Veillonella (Genus) [29465]	0.036675	43.528	5.150611877441406	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1BL66	Malic protein NAD-binding protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0439 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.596	5.035041809082031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	X8H417	Malic enzyme, NAD-binding domain protein OS=Veillonella sp. ICM51a OX=936591 GN=HMPREF1504_0510 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.659	5.134269714355469	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	W3Y000	Malic enzyme, NAD-binding domain protein OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_1115 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.514	5.082038879394531	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	F9N4S8	Malic enzyme, NAD-binding domain protein OS=Veillonella sp. oral taxon 780 str. F0422 OX=944564 GN=HMPREF9200_1087 PE=4 SV=1	Veillonella (Genus) [29465]	0.037975	42.298	5.245460510253906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A239YKF0	NADP-dependent malic enzyme OS=Veillonella rodentium OX=248315 GN=tme PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.499	5.134376525878906	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1YN29	Malic enzyme, NAD binding domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0038 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.484	5.028633117675781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A2I1TEW0	NAD-dependent malic enzyme OS=Veillonella parvula OX=29466 GN=CYK26_09220 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.539	4.986228942871094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	E1L6J1	Malic enzyme, NAD binding domain protein OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_1800 PE=4 SV=1	Veillonella (Genus) [29465]	0.037406	42.604	5.080436706542969	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	R5BGY3	Malic enzyme NAD-binding domain protein OS=Veillonella sp. CAG:933 OX=1262980 GN=BN814_02035 PE=4 SV=1	Veillonella (Genus) [29465]	0.038363	41.749	5.397346496582031	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A134C8H4	Putative NAD-dependent malic enzyme OS=Veillonella sp. DNF00869 OX=1384081 GN=HMPREF3032_00554 PE=4 SV=1	Veillonella (Genus) [29465]	0.037975	42.312	5.251548767089844	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	F5L0X5	Uncharacterized protein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_1028 PE=4 SV=1	Veillonella (Genus) [29465]	0.080321	28.27	5.690330505371094	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D6KPB5	Uncharacterized protein OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00799 PE=4 SV=1	Veillonella (Genus) [29465]	0.080321	28.159	5.573799133300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	D1BQD0	Uncharacterized protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0054 PE=4 SV=1	Veillonella (Genus) [29465]	0.080321	28.141	5.573799133300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Bacteria (Superkingdom) [2]	Firmicutes (Phylum) [1239]	Negativicutes (Class) [909932]	Selenomonadales (Order) [909929]	Veillonellaceae (Family) [31977]	Veillonella (Genus) [29465]	A0A100YPH8	Uncharacterized protein OS=Veillonella parvula OX=29466 GN=AT982_03150 PE=4 SV=1	Veillonella (Genus) [29465]	0.080321	28.143	5.573799133300781	1	1	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
