Level 1	Level 2	Level 3	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified			A0A139N847	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.953	4.854957580566406	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D2ERE6	Elongation factor Tu OS=Streptococcus sp. M143 OX=563037 GN=tuf PE=3 SV=1	root (No rank) [1]	0.118812	44.679	4.834983825683594	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139PDY6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.971	4.860191345214844	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2DZD6	Elongation factor Tu OS=Streptococcus infantis OX=68892 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.93	4.860191345214844	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134D8Y6	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.967	4.860191345214844	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			U2KP19	Elongation factor Tu OS=Streptococcus sobrinus W1703 OX=1227275 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.704	4.833381652832031	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E3CHK3	Elongation factor Tu OS=Streptococcus downei F0415 OX=904293 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.704	4.844276428222656	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0E2Q2Q4	Elongation factor Tu OS=Streptococcus thermophilus M17PTZA496 OX=1433289 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.825	4.891700744628906	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0Y1UR78	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf_1 PE=3 SV=1	root (No rank) [1]	0.120603	43.823	4.819496154785156	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139Q9A6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.987	4.860191345214844	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CEN3	Elongation factor Tu OS=Streptococcus cristatus OX=45634 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	44.027	4.860191345214844	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1V2SQ62	Elongation factor Tu OS=Streptococcus azizii OX=1579424 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.859	4.849617004394531	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A074J0H1	Elongation factor Tu OS=Streptococcus salivarius OX=1304 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.809	4.814155578613281	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139NRE4	Elongation factor Tu OS=Streptococcus sp. DD13 OX=1777881 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.957	4.854530334472656	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0S2ZIQ3	30S ribosomal protein S5 OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.369	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2G9FKA5	30S ribosomal protein S5 OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.425	9.993339538574219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D4CSZ9	30S ribosomal protein S5 OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.41	10.085304260253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2C6B7H1	30S ribosomal protein S5 OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.482	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A241Q341	30S ribosomal protein S5 OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.482	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1S1MC87	30S ribosomal protein S5 OS=Fusobacterium nucleatum OX=851 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.139535	18.35	10.076866149902344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1E9ELP1	30S ribosomal protein S5 OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.355	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2D3M041	30S ribosomal protein S5 OS=Fusobacterium periodonticum OX=860 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.524	9.990776062011719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133NUK4	30S ribosomal protein S5 OS=Fusobacterium nucleatum OX=851 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.312	9.993339538574219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2B7YTB6	30S ribosomal protein S5 OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.469	9.907356262207031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2G9E7V2	30S ribosomal protein S5 OS=Fusobacterium periodonticum OX=860 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.523	10.085304260253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A223AZN1	30S ribosomal protein S5 OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.352	10.037025451660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A095XR10	30S ribosomal protein S5 OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.411	9.990776062011719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2A5QKR3	30S ribosomal protein S5 OS=Fusobacterium nucleatum OX=851 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.468	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			G6C124	30S ribosomal protein S5 OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.147239	17.382	10.037025451660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1Z3CG27	30S ribosomal protein S5 OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=rpsE PE=3 SV=1	root (No rank) [1]	0.146341	17.496	9.947090148925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A246EH53	Autotransporter domain-containing protein OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_08785 PE=4 SV=1	root (No rank) [1]	0.027083	253.573	9.430015563964844	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D4CV25	Phosphate acetyltransferase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=pta PE=4 SV=1	root (No rank) [1]	0.227545	35.684	6.761756896972656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0S2ZU20	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN93_06445 PE=4 SV=1	root (No rank) [1]	0.141509	22.939	5.129676818847656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1Z3CIW5	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG50_05845 PE=4 SV=1	root (No rank) [1]	0.141509	22.852	5.019874572753906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2C6CEJ5	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG56_03755 PE=4 SV=1	root (No rank) [1]	0.141509	22.868	5.008018493652344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0M4SQC2	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=RN98_07460 PE=4 SV=1	root (No rank) [1]	0.141509	22.789	5.241401672363281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2C6AY89	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_00170 PE=4 SV=1	root (No rank) [1]	0.141509	22.824	4.995948791503906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2A5QKY8	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum OX=851 GN=CQA79_05925 PE=4 SV=1	root (No rank) [1]	0.141509	22.838	5.008018493652344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			G6C0V5	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_00182 PE=4 SV=1	root (No rank) [1]	0.148515	21.853	5.587471008300781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A223AYS4	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_08565 PE=4 SV=1	root (No rank) [1]	0.141509	22.868	5.096458435058594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			X8HJP8	Putative methenyltetrahydrofolate cyclohydrolase OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0096 PE=4 SV=1	root (No rank) [1]	0.141509	22.882	4.995948791503906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2G9EK19	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium periodonticum OX=860 GN=CTM68_09835 PE=4 SV=1	root (No rank) [1]	0.141509	22.854	5.008018493652344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133NS29	Formiminotransferase-cyclodeaminase OS=Fusobacterium nucleatum OX=851 GN=HMPREF3221_01539 PE=4 SV=1	root (No rank) [1]	0.141509	22.819	5.241401672363281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0M1VSH1	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 4_1_13 OX=469606 GN=FSCG_00281 PE=4 SV=1	root (No rank) [1]	0.141509	22.838	5.108528137207031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A246EDR4	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_01700 PE=4 SV=1	root (No rank) [1]	0.141509	22.893	5.019874572753906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2D3PID2	Formimidoyltetrahydrofolate cyclodeaminase OS=Fusobacterium periodonticum OX=860 GN=CTM78_03865 PE=4 SV=1	root (No rank) [1]	0.141509	22.953	5.118034362792969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239XAW3	Elongation factor Tu OS=Streptococcus acidominimus OX=1326 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.685	4.787239074707031	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0E3WFP9	Elongation factor Tu OS=Streptococcus varani OX=1608583 GN=tuf PE=3 SV=1	root (No rank) [1]	0.120603	43.927	4.929832458496094	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A246EGD1	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduD PE=4 SV=1	root (No rank) [1]	0.088496	25.03	7.901542663574219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2C6BSQ6	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduD PE=4 SV=1	root (No rank) [1]	0.088496	24.989	8.634376525878906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0S1YVY3	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduD PE=4 SV=1	root (No rank) [1]	0.088496	25.016	7.901542663574219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1Z3CEE4	Propanediol dehydratase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=pduD PE=4 SV=1	root (No rank) [1]	0.088496	24.958	8.652107238769531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			H1LVF6	Uncharacterized protein OS=Lachnospiraceae bacterium oral taxon 082 str. F0431 OX=861454 GN=HMPREF9099_01448 PE=4 SV=1	Lachnospiraceae (Family) [186803]	0.043011	38.031	4.672950744628906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			F3B3H5	Uncharacterized protein OS=Lachnospiraceae oral taxon 107 str. F0167 OX=575593 GN=HMPREF0491_01589 PE=4 SV=1	Lachnospiraceae (Family) [186803]	0.042895	38.321	4.695487976074219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			C2KYC3	Uncharacterized protein OS=Oribacterium sinus F0268 OX=585501 GN=HMPREF6123_1492 PE=4 SV=1	Lachnospiraceae (Family) [186803]	0.043011	38.397	4.752418518066406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2D3NW93	Cell division protein FtsZ OS=Fusobacterium periodonticum OX=860 GN=ftsZ PE=3 SV=1	root (No rank) [1]	0.046961	39.471	4.925987243652344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D4CT21	Cell division protein FtsZ OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=ftsZ PE=3 SV=1	root (No rank) [1]	0.047091	39.266	4.907936096191406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A095YM43	Cell division protein FtsZ OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=ftsZ PE=3 SV=1	root (No rank) [1]	0.047091	39.266	4.914237976074219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2D3PKD7	Cell division protein FtsZ OS=Fusobacterium periodonticum OX=860 GN=ftsZ PE=3 SV=1	root (No rank) [1]	0.046961	39.405	4.962303161621094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133NQM8	Acetate kinase OS=Fusobacterium nucleatum OX=851 GN=ackA PE=3 SV=1	root (No rank) [1]	0.042714	43.761	6.051460266113281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			R5XX07	Acetate kinase OS=Fusobacterium sp. CAG:649 OX=1262900 GN=ackA PE=3 SV=1	root (No rank) [1]	0.042714	43.737	6.051460266113281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			G6C3T4	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_01227 PE=4 SV=1	root (No rank) [1]	0.074906	29.293	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2B7YHF4	CoA-transferase subunit beta OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN96_09685 PE=4 SV=1	root (No rank) [1]	0.074906	29.279	5.447227478027344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			X8H5C7	Glutaconate CoA-transferase subunit B OS=Fusobacterium sp. CM22 OX=936563 GN=gctB PE=4 SV=1	root (No rank) [1]	0.074906	29.348	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2C6CFZ2	CoA-transferase subunit beta OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG56_06020 PE=4 SV=1	root (No rank) [1]	0.074906	29.293	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133P7J7	Glutaconate CoA-transferase subunit B OS=Fusobacterium nucleatum OX=851 GN=HMPREF3221_00476 PE=4 SV=1	root (No rank) [1]	0.074906	29.335	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0M4SR17	Glutaconate CoA-transferase OS=Fusobacterium nucleatum subsp. animalis OX=76859 GN=RN98_09715 PE=4 SV=1	root (No rank) [1]	0.074906	29.321	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1E9EBB2	Glutaconate CoA-transferase OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=HMPREF2775_01665 PE=4 SV=1	root (No rank) [1]	0.074906	29.278	5.620368957519531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A246EFZ7	CoA-transferase subunit beta OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_08205 PE=4 SV=1	root (No rank) [1]	0.074906	29.307	5.871803283691406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139MBU8	Enolase OS=Streptococcus oralis OX=1303 GN=eno PE=3 SV=1	root (No rank) [1]	0.14977	46.912	4.662910461425781	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2D2U4	Enolase OS=Streptococcus oralis subsp. oralis OX=1891914 GN=eno PE=3 SV=1	root (No rank) [1]	0.14977	46.813	4.682991027832031	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A081QYJ6	Enolase OS=Streptococcus mitis OX=28037 GN=eno PE=3 SV=1	root (No rank) [1]	0.14977	46.871	4.662910461425781	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1X1K2J6	Enolase OS=Streptococcus mitis OX=28037 GN=eno PE=3 SV=1	root (No rank) [1]	0.14977	46.901	4.662910461425781	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2I1TU62	Enolase OS=Streptococcus parasanguinis OX=1318 GN=eno PE=3 SV=1	root (No rank) [1]	0.14977	46.913	4.638130187988281	3	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
