Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	Q8RG30	Glutamate dehydrogenase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=FN0488 PE=3 SV=1	root (No rank) [1]	0.052392	48.213	6.435981750488281	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XN03	Uncharacterized protein OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=HMPREF0946_00269 PE=4 SV=1	root (No rank) [1]	0.152672	28.508	4.890312194824219	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RDU8	Electron transfer flavoprotein domain protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=etfB PE=4 SV=1	root (No rank) [1]	0.152672	28.526	4.844062805175781	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GIE8	Uncharacterized protein OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_00795 PE=4 SV=1	root (No rank) [1]	0.079284	42.067	5.635429382324219	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F5L0X4	Hep/Hag repeat protein OS=Veillonella parvula ACS-068-V-Sch12 OX=768727 GN=HMPREF9323_1027 PE=4 SV=1	Veillonella (Genus) [29465]	0.012531	328.661	6.742424011230469	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1UV32	Hemagglutinin superfamily OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00584G0002 PE=4 SV=1	Veillonella (Genus) [29465]	0.011665	353.109	6.946006774902344	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KJ03	Hemagglutinin superfamily OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00756 PE=4 SV=1	Veillonella (Genus) [29465]	0.011665	353.011	7.063285827636719	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KPB6	Hemagglutinin superfamily OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00800 PE=4 SV=1	Veillonella (Genus) [29465]	0.011631	353.444	7.348472595214844	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BQC9	Hemagluttinin domain protein OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0053 PE=4 SV=1	Veillonella (Genus) [29465]	0.011672	353.088	7.062965393066406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HIE9	KR domain protein OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1911 PE=3 SV=1	root (No rank) [1]	0.115385	29.054	6.217338562011719	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LH18	Serine 3-dehydrogenase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01018 PE=3 SV=1	root (No rank) [1]	0.114943	28.838	6.457557678222656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X7SAE1	Uncharacterized protein OS=Fusobacterium nucleatum 13_3C OX=1357398 GN=HMPREF2085_00211 PE=3 SV=1	root (No rank) [1]	0.115385	28.927	5.871803283691406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8S1M0	Short chain dehydrogenase OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_10797 PE=3 SV=1	root (No rank) [1]	0.115385	28.907	5.613426208496094	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A5TX02	Short-chain alcohol dehydrogenase OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=FNP_1651 PE=3 SV=1	root (No rank) [1]	0.101351	33.353	8.453010559082031	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8GUX5	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0121 PE=4 SV=1	Fusobacterium sp. CM22 (Species) [936563]	0.078431	57.639	5.387626647949219	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CSX3	ABC transporter, substrate-binding protein, family 5 OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=FUSPEROL_00485 PE=4 SV=1	root (No rank) [1]	0.060665	56.875	5.161399841308594	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LIM6	Oligopeptide/dipeptide ABC transporter, peptide-binding protein OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01591 PE=4 SV=1	root (No rank) [1]	0.095703	56.793	5.160438537597656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GSM1	Uncharacterized protein OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_00157 PE=4 SV=1	root (No rank) [1]	0.096078	56.707	5.160438537597656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D0RSQ1	Uncharacterized protein OS=Streptococcus sp. 2_1_36FAA OX=469609 GN=HMPREF0847_00322 PE=4 SV=1	root (No rank) [1]	0.050378	88.804	5.359107971191406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LG79	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00728 PE=3 SV=1	root (No rank) [1]	0.030278	131.135	5.731452941894531	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CV22	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.030278	131.06	5.839225769042969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X7RZ54	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium nucleatum 13_3C OX=1357398 GN=HMPREF2085_01235 PE=3 SV=1	root (No rank) [1]	0.030227	131.215	5.858558654785156	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7TU37	Phosphate acetyltransferase OS=Fusobacterium nucleatum CTI-6 OX=1316587 GN=HMPREF1767_01399 PE=4 SV=1	root (No rank) [1]	0.068862	35.785	7.580894470214844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X7RY45	Phosphate acetyltransferase OS=Fusobacterium nucleatum 13_3C OX=1357398 GN=HMPREF2085_01237 PE=4 SV=1	root (No rank) [1]	0.068862	35.683	7.580894470214844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F5TAQ3	Glycine reductase, subunit ABC OS=Parvimonas sp. oral taxon 110 str. F0139 OX=767100 GN=grdE PE=4 SV=1	Parvimonas (Genus) [543311]	0.049065	46.149	4.925453186035156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8SN14	Glycine reductase, subunit ABC OS=Parvimonas micra ATCC 33270 OX=411465 GN=grdE PE=4 SV=1	Parvimonas (Genus) [543311]	0.049065	46.119	4.882621765136719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9PRM4	Glycine reductase, subunit ABC OS=Parvimonas sp. oral taxon 393 str. F0440 OX=944565 GN=grdE PE=4 SV=1	Parvimonas (Genus) [543311]	0.049065	46.121	4.914344787597656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8VGI4	Cysteine synthase OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_09630 PE=4 SV=1	root (No rank) [1]	0.072368	32.38	6.378623962402344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7TPW0	Cysteine synthase A OS=Fusobacterium nucleatum CTI-6 OX=1316587 GN=HMPREF1767_01983 PE=4 SV=1	root (No rank) [1]	0.072368	32.346	6.380226135253906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQH4	Fumarate hydratase, alpha subunit OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01214 PE=4 SV=1	Veillonella (Genus) [29465]	0.110714	30.111	5.306663513183594	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1PXZ3	Hydrolyase, tartrate alpha subunit/fumarate domain protein, Fe-S type OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00703 PE=4 SV=1	Veillonella (Genus) [29465]	0.117871	28.035	5.088340759277344	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HDM7	ATP-dependent zinc metalloprotease FtsH OS=Fusobacterium sp. CM22 OX=936563 GN=hflB PE=3 SV=1	root (No rank) [1]	0.048815	79.836	5.270240783691406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8GU64	Fe-S iron-sulfur cluster assembly protein, NifU family OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0015 PE=4 SV=1	root (No rank) [1]	0.170543	14.04	5.495292663574219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D5RE19	Fe-S iron-sulfur cluster assembly protein, NifU family OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=nifU PE=4 SV=1	root (No rank) [1]	0.171875	14.065	5.570274353027344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CST8	Lysine-2,3-aminomutase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=ablA PE=4 SV=1	root (No rank) [1]	0.032941	48.793	6.094398498535156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LID9	L-lysine 2,3-aminomutase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_01503 PE=4 SV=1	root (No rank) [1]	0.032941	48.831	6.134025573730469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LGV7	Glutamate dehydrogenase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00961 PE=3 SV=1	Fusobacterium sp. 1_1_41FAA (Species) [469621]	0.053991	46.604	5.747261047363281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LHA2	ATP synthase subunit beta OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=atpD PE=3 SV=1	root (No rank) [1]	0.054113	50.267	4.886253356933594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LE44	Asparagine--tRNA ligase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.47	5.412406921386719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C3WEL9	Asparagine--tRNA ligase OS=Fusobacterium mortiferum ATCC 9817 OX=469616 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032397	53.355	5.281349182128906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q8RH70	Asparagine--tRNA ligase OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 25586 / CIP 101130 / JCM 8532 / LMG 13131) OX=190304 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.469	5.477561950683594	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7TCA3	Asparagine--tRNA ligase OS=Fusobacterium nucleatum CTI-1 OX=1204474 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.553	5.553398132324219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4CW79	Asparagine--tRNA ligase OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032468	53.584	5.692787170410156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7T0H2	Asparagine--tRNA ligase OS=Fusobacterium nucleatum CTI-5 OX=1316586 GN=asnS PE=3 SV=1	root (No rank) [1]	0.032538	53.482	5.478523254394531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A5TS75	AT family autotransporter OS=Fusobacterium nucleatum subsp. polymorphum ATCC 10953 OX=393480 GN=FNP_2361 PE=4 SV=1	root (No rank) [1]	0.017515	260.164	9.330574035644531	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HFT3	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_1244 PE=4 SV=1	root (No rank) [1]	0.025989	171.819	4.786277770996094	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XRU9	Elongation factor Tu OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=tuf PE=3 SV=1	root (No rank) [1]	0.083756	43.3	5.166847229003906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GX47	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_01294 PE=4 SV=1	root (No rank) [1]	0.091743	23.843	5.647071838378906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J8VJ78	Pyruvate-flavodoxin oxidoreductase OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_05495 PE=3 SV=1	root (No rank) [1]	0.016793	131.212	5.909294128417969	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K1GIQ2	Phosphate acetyltransferase OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_01290 PE=4 SV=1	root (No rank) [1]	0.068862	35.657	7.558784484863281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q7P7Y2	Phosphate acetyltransferase OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=FNV1962 PE=4 SV=1	root (No rank) [1]	0.068249	36.035	8.508872985839844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C0W9	Uncharacterized protein OS=Fusobacterium sp. oral taxon 370 str. F0437 OX=861452 GN=HMPREF9093_00196 PE=4 SV=1	root (No rank) [1]	0.068862	35.685	7.580894470214844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C7XPA3	Phosphate acetyltransferase OS=Fusobacterium nucleatum subsp. vincentii 3_1_36A2 OX=469604 GN=HMPREF0946_00618 PE=4 SV=2	root (No rank) [1]	0.068862	35.678	8.508872985839844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6LG76	Phosphate acetyltransferase OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00725 PE=4 SV=1	root (No rank) [1]	0.068249	36.043	7.555580139160156	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HRP0	Phosphate acetyltransferase OS=Fusobacterium sp. OBRC1 OX=1032505 GN=pta PE=4 SV=1	root (No rank) [1]	0.068862	35.687	7.577690124511719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1PWB8	Elongation factor Tu (Fragment) OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00927 PE=3 SV=1	Veillonellaceae (Family) [31977]	0.091603	42.997	4.909645080566406	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S2ZTF5	Elongation factor Tu OS=Veillonella sp. HPA0037 OX=1203593 GN=tuf PE=3 SV=1	Veillonellaceae (Family) [31977]	0.091139	43.185	4.903984069824219	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LAL6	Elongation factor Tu OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=tuf PE=3 SV=1	Veillonellaceae (Family) [31977]	0.091139	43.185	4.909431457519531	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LE21	Elongation factor Tu OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=tuf PE=3 SV=1	Veillonellaceae (Family) [31977]	0.091139	43.199	4.909431457519531	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1WL88	Elongation factor Tu 1 (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00492G0001 PE=4 SV=1	Veillonellaceae (Family) [31977]	0.243243	15.882	5.100196838378906	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W3Y7T7	Elongation factor Tu (Fragment) OS=Veillonella sp. AS16 OX=936589 GN=tuf PE=3 SV=1	Veillonellaceae (Family) [31977]	0.091837	42.88	4.842994689941406	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4FSW6	Putative translation elongation factor Tu (Fragment) OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_02018 PE=4 SV=1	Veillonellaceae (Family) [31977]	0.184615	21.277	4.522026062011719	2	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U7SST0	Electron transfer flavoprotein beta subunit OS=Fusobacterium nucleatum CTI-5 OX=1316586 GN=HMPREF1766_01366 PE=4 SV=1	root (No rank) [1]	0.083969	28.518	5.192481994628906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
