Level 1	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified	A0A0D6FPT1	Adhesion protein FadA OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA839_05900 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.425	4.831886291503906	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q5I6B0	Adhesion A OS=Fusobacterium nucleatum OX=851 GN=fadA PE=1 SV=1	Fusobacterium (Genus) [848]	0.124031	14.439	4.849510192871094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1E9EID8	Adhesion protein FadA OS=Fusobacterium sp. HMSC064B12 OX=1739279 GN=HMPREF2775_04575 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.396	4.831886291503906	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EA67	Adhesion protein FadA OS=Fusobacterium periodonticum OX=860 GN=CTM68_10860 PE=4 SV=1	Fusobacterium (Genus) [848]	0.125	14.425	4.849510192871094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6A1N0	Adhesion protein FadA OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG54_00060 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.399	4.756156921386719	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EIC7	Adhesion protein FadA OS=Fusobacterium periodonticum OX=860 GN=CTM71_09950 PE=4 SV=1	Fusobacterium (Genus) [848]	0.125	14.396	4.773139953613281	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E3G6	Adhesion protein FadA OS=Fusobacterium periodonticum OX=860 GN=CTM65_05340 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.439	4.773139953613281	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6BZR7	Adhesion protein FadA OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG52_02565 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.455	4.789695739746094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6B690	Adhesion protein FadA OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_08600 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.441	4.831886291503906	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q4U4F1	Adhesin A OS=Fusobacterium nucleatum OX=851 GN=fadA PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.41	4.849510192871094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A223AWX9	Adhesion protein FadA OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_04885 PE=4 SV=1	Fusobacterium (Genus) [848]	0.124031	14.468	4.849510192871094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8GUX5	Uncharacterized protein (Fragment) OS=Fusobacterium sp. CM22 OX=936563 GN=HMPREF1500_0121 PE=4 SV=1	Fusobacterium sp. CM22 (Species) [936563]	0.110517	57.639	5.387626647949219	3	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZQF5	Glutaconate CoA-transferase OS=Fusobacterium hwasookii ChDC F174 OX=1307442 GN=RN87_11205 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.06	5.320762634277344	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9EI33	Glutaconate CoA-transferase OS=Fusobacterium periodonticum OX=860 GN=CTM71_09335 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.106	5.308479309082031	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D4CWV3	Glutaconate CoA-transferase subunit A OS=Fusobacterium periodonticum ATCC 33693 OX=546275 GN=gctA PE=4 SV=1	Fusobacterium (Genus) [848]	0.050473	35.633	5.223136901855469	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3NT02	Glutaconate CoA-transferase OS=Fusobacterium periodonticum OX=860 GN=CTM72_01635 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.11	5.308479309082031	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QNB2	Glutaconate CoA-transferase OS=Fusobacterium nucleatum OX=851 GN=CQA79_01310 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.074	5.314674377441406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2G9E9V3	Glutaconate CoA-transferase OS=Fusobacterium periodonticum OX=860 GN=CTM68_10275 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.06	5.308586120605469	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1Z3CGM1	Glutaconate CoA-transferase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CBG50_01260 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.132	5.314674377441406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C207	Glutaconate CoA-transferase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA836_08200 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.134	5.314674377441406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095WJ56	Glutaconate CoA-transferase, subunit A OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=FSAG_000659 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.134	5.308479309082031	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6B183	Glutaconate CoA-transferase OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=CA840_12450 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.073	5.503517150878906	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6LF13	Glutaconate CoA-transferase subunit A/GCT large subunit OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_00301 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.078	5.308479309082031	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	J8S5G2	Glutaconate CoA-transferase subunit A OS=Fusobacterium hwasookii ChDC F128 OX=1216362 GN=B437_02416 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.074	5.320762634277344	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A223AVN0	Glutaconate CoA-transferase OS=Fusobacterium sp. oral taxon 203 OX=671211 GN=AXF16_02515 PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.073	5.404396057128906	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D5RC25	Glutaconate CoA-transferase subunit A OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=gctA PE=4 SV=1	Fusobacterium (Genus) [848]	0.049844	36.19	5.408561706542969	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6KNT7	Putative methylmalonyl-CoA mutase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00620 PE=4 SV=1	root (No rank) [1]	0.062044	60.33	5.171760559082031	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D1YS71	Methylmalonyl-CoA mutase domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1880 PE=4 SV=1	root (No rank) [1]	0.062044	60.316	5.171760559082031	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C1S6	Methylmalonyl-CoA mutase family protein OS=Veillonella parvula OX=29466 GN=HMPREF1865_00710 PE=4 SV=1	root (No rank) [1]	0.062044	60.344	5.171760559082031	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	E4LBY0	Methylmalonyl-CoA mutase domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1292 PE=4 SV=1	root (No rank) [1]	0.062044	60.416	5.124870300292969	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2I1TFV8	Methylmalonyl-CoA mutase OS=Veillonella parvula OX=29466 GN=CYK26_07550 PE=4 SV=1	root (No rank) [1]	0.062044	60.385	5.228797912597656	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1V0XC72	Methylmalonyl-CoA mutase OS=Veillonella atypica OX=39777 GN=B7L28_06285 PE=4 SV=1	root (No rank) [1]	0.062044	60.398	5.219291687011719	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134C6N8	Methylmalonyl-CoA mutase family protein OS=Veillonella dispar OX=39778 GN=HMPREF1867_00462 PE=4 SV=1	root (No rank) [1]	0.062044	60.246	5.171760559082031	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A239ZG97	Methylmalonyl-CoA mutase large subunit OS=Veillonella rodentium OX=248315 GN=mutB_1 PE=4 SV=1	root (No rank) [1]	0.062044	60.386	5.176567077636719	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	W3Y624	Methylmalonyl-CoA mutase OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0639 PE=4 SV=1	root (No rank) [1]	0.062044	60.386	5.176567077636719	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3Q0W9	Uncharacterized protein OS=Fusobacterium periodonticum OX=860 GN=CTN00_08090 PE=4 SV=1	root (No rank) [1]	0.222222	12.139	4.378791809082031	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K1GL80	Uncharacterized protein OS=Fusobacterium periodonticum D10 OX=620833 GN=FPOG_00539 PE=4 SV=1	root (No rank) [1]	0.2	13.507	4.487953186035156	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D6LDL9	Uncharacterized protein OS=Fusobacterium periodonticum 1_1_41FAA OX=469621 GN=HMPREF0400_02051 PE=4 SV=1	root (No rank) [1]	0.206349	13.117	4.527153015136719	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3NU19	Uncharacterized protein OS=Fusobacterium periodonticum OX=860 GN=CTM68_03805 PE=4 SV=1	root (No rank) [1]	0.218487	12.283	4.378791809082031	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A095WH16	Uncharacterized protein OS=Fusobacterium periodonticum 2_1_31 OX=469599 GN=FSAG_002092 PE=4 SV=1	root (No rank) [1]	0.19697	13.697	4.452278137207031	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PNA9	Uncharacterized protein OS=Fusobacterium periodonticum OX=860 GN=CTM92_07890 PE=4 SV=1	root (No rank) [1]	0.218487	12.341	4.378791809082031	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QI08	Disulfide oxidoreductase OS=Fusobacterium nucleatum OX=851 GN=CQA79_11990 PE=4 SV=1	Fusobacterium nucleatum subsp. nucleatum ATCC 23726 (Species) [525283]	0.375	6.785	4.483360290527344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	D5RBR3	Hydrid cluster protein-associated redox disulfide domain protein OS=Fusobacterium nucleatum subsp. nucleatum (strain ATCC 23726 / VPI 4351) OX=525283 GN=HMPREF0397_0648 PE=4 SV=1	Fusobacterium nucleatum subsp. nucleatum ATCC 23726 (Species) [525283]	0.375	6.829	4.372703552246094	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3PEZ1	Disulfide oxidoreductase OS=Fusobacterium periodonticum OX=860 GN=CTM78_07150 PE=4 SV=1	Fusobacterium nucleatum subsp. nucleatum ATCC 23726 (Species) [525283]	0.375	6.813	4.372703552246094	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1I6YE90	Methylmalonyl-CoA mutase, N-terminal domain OS=Selenomonas ruminantium OX=971 GN=SAMN02910356_00746 PE=4 SV=1	root (No rank) [1]	0.038321	60.778	5.284339904785156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0K1FFW6	Methylmalonyl-CoA mutase OS=Selenomonas sp. oral taxon 478 OX=712538 GN=ADJ74_02505 PE=4 SV=1	root (No rank) [1]	0.038321	60.348	5.592918395996094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	F9N3E6	Methylmalonyl-CoA mutase OS=Veillonella sp. oral taxon 780 str. F0422 OX=944564 GN=HMPREF9200_1399 PE=4 SV=1	root (No rank) [1]	0.038321	60.306	5.216621398925781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	K9D4D8	Methylmalonyl-CoA mutase domain-containing protein OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00257 PE=4 SV=1	root (No rank) [1]	0.038321	60.334	5.355155944824219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1H0P0S5	Methylmalonyl-CoA mutase, N-terminal domain OS=Selenomonas ruminantium OX=971 GN=SAMN05216366_10455 PE=4 SV=1	root (No rank) [1]	0.038251	61.129	5.352912902832031	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A096CR68	Methylmalonyl-CoA mutase OS=Veillonella montpellierensis DNF00314 OX=1401067 GN=HMPREF0872_03615 PE=4 SV=1	root (No rank) [1]	0.038321	60.344	5.346611022949219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	U2UPV0	Methylmalonyl-CoA mutase family protein OS=Mitsuokella sp. oral taxon 131 str. W9106 OX=1321781 GN=HMPREF1985_00900 PE=4 SV=1	root (No rank) [1]	0.038251	60.827	5.864860534667969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1M6SJW1	Methylmalonyl-CoA mutase, N-terminal domain OS=Selenomonas ruminantium OX=971 GN=SAMN05216582_104115 PE=4 SV=1	root (No rank) [1]	0.038251	61.003	5.283378601074219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	R5BSG1	Methylmalonyl-CoA mutase N-terminal domain protein OS=Veillonella sp. CAG:933 OX=1262980 GN=BN814_01760 PE=4 SV=1	root (No rank) [1]	0.038321	60.392	5.355155944824219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A134CBX8	Methylmalonyl-CoA mutase family protein OS=Veillonella sp. DNF00869 OX=1384081 GN=HMPREF3032_00131 PE=4 SV=1	root (No rank) [1]	0.038113	60.666	5.211921691894531	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1B1I1E8	Methylmalonyl-CoA mutase OS=Selenomonas sp. oral taxon 126 OX=712528 GN=AXF19_05935 PE=4 SV=1	root (No rank) [1]	0.038321	60.104	5.321403503417969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1B3X615	Methylmalonyl-CoA mutase OS=Selenomonas sp. oral taxon 920 OX=1884263 GN=BCS37_09510 PE=4 SV=1	root (No rank) [1]	0.038321	60.35	5.471153259277344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1H6GU05	Methylmalonyl-CoA mutase, N-terminal domain OS=Selenomonas ruminantium OX=971 GN=SAMN05216583_10730 PE=4 SV=1	root (No rank) [1]	0.038321	60.985	5.334968566894531	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZD75	30S ribosomal protein S4 OS=Fusobacterium hwasookii ChDC F300 OX=1307444 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.128205	22.383	10.062660217285156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZSW3	30S ribosomal protein S4 OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.128205	22.351	10.062660217285156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	Q7P521	30S ribosomal protein S4 OS=Fusobacterium nucleatum subsp. vincentii ATCC 49256 OX=209882 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.13369	21.46	9.924980163574219	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QP07	30S ribosomal protein S4 OS=Fusobacterium nucleatum OX=851 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.128205	22.337	10.062660217285156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8IMT2	30S ribosomal protein S4 OS=Fusobacterium sp. CM1 OX=936561 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.128205	22.368	10.062660217285156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2B7YEX5	30S ribosomal protein S4 OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=rpsD PE=3 SV=1	root (No rank) [1]	0.128205	22.367	10.062660217285156	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A1F0DNR7	Citrate lyase alpha chain OS=Fusobacterium sp. HMSC064B11 OX=1739543 GN=HMPREF3051_11505 PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.542	5.559806823730469	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2D3JM60	Citrate lyase alpha chain OS=Fusobacterium nucleatum subsp. vincentii OX=155615 GN=citF PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.524	5.556175231933594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A0S2ZVC1	Citrate lyase alpha chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=RN93_08490 PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.488	5.556175231933594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A133NVX6	Citrate lyase alpha chain OS=Fusobacterium nucleatum OX=851 GN=HMPREF3221_01259 PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.515	5.556175231933594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	X8HRW1	Citrate lyase alpha chain OS=Fusobacterium sp. OBRC1 OX=1032505 GN=citF PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.487	5.642158508300781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2C6C6L7	Citrate lyase alpha chain OS=Fusobacterium nucleatum subsp. polymorphum OX=76857 GN=citF PE=4 SV=1	Fusobacterium (Genus) [848]	0.040698	55.487	5.642158508300781	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified	A0A2A5QIN3	Citrate lyase subunit alpha (Fragment) OS=Fusobacterium nucleatum OX=851 GN=citF PE=4 SV=1	Fusobacterium (Genus) [848]	0.04175	54.076	5.628807067871094	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
