Level 1	Level 2	Level 3	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified			A0A134D8Y6	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.967	4.860191345214844	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139PDY6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.971	4.860191345214844	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CHU7	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.981	4.865425109863281	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239XAW3	Elongation factor Tu OS=Streptococcus acidominimus OX=1326 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.685	4.787239074707031	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139N847	Elongation factor Tu OS=Streptococcus gordonii OX=1302 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.953	4.854957580566406	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2E0T5	Elongation factor Tu OS=Streptococcus oralis subsp. tigurinus OX=1077464 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.898	4.849617004394531	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0B7GLJ1	Elongation factor Tu OS=Streptococcus sanguinis OX=1305 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.894	4.854957580566406	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CEN3	Elongation factor Tu OS=Streptococcus cristatus OX=45634 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	44.027	4.860191345214844	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1F0ZYK7	Elongation factor Tu OS=Streptococcus sp. HMSC061E03 OX=1739421 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.926	4.849617004394531	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1Q8EFI2	Elongation factor Tu OS=Streptococcus acidominimus OX=1326 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.845	4.849617004394531	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139Q9A6	Elongation factor Tu OS=Streptococcus oralis OX=1303 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.987	4.860191345214844	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D2ERE6	Elongation factor Tu OS=Streptococcus sp. M143 OX=563037 GN=tuf PE=3 SV=1	root (No rank) [1]	0.071782	44.679	4.834983825683594	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2DZD6	Elongation factor Tu OS=Streptococcus infantis OX=68892 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.93	4.860191345214844	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139NRE4	Elongation factor Tu OS=Streptococcus sp. DD13 OX=1777881 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.957	4.854530334472656	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1V2SQ62	Elongation factor Tu OS=Streptococcus azizii OX=1579424 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.859	4.849617004394531	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A074J0H1	Elongation factor Tu OS=Streptococcus salivarius OX=1304 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.809	4.814155578613281	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0Y1UR78	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf_1 PE=3 SV=1	root (No rank) [1]	0.072864	43.823	4.819496154785156	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0W7V713	Elongation factor Tu OS=Streptococcus equinus OX=1335 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.913	4.886039733886719	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0C1K7P6	Elongation factor Tu OS=Streptococcus constellatus OX=76860 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	44.035	4.829750061035156	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			U2KP19	Elongation factor Tu OS=Streptococcus sobrinus W1703 OX=1227275 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.704	4.833381652832031	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E3CHK3	Elongation factor Tu OS=Streptococcus downei F0415 OX=904293 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.704	4.844276428222656	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0E2Q2Q4	Elongation factor Tu OS=Streptococcus thermophilus M17PTZA496 OX=1433289 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.825	4.891700744628906	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139MSW0	Elongation factor Tu OS=Streptococcus sp. DD04 OX=1776578 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.949	4.926734924316406	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139NJL2	Elongation factor Tu OS=Streptococcus sp. DD12 OX=1777880 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.862	4.764701843261719	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1Q8RH34	Elongation factor Tu OS=Streptococcus sp. 'caviae' OX=1915004 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.867	4.870765686035156	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A060RLJ8	Elongation factor Tu OS=Streptococcus gallolyticus OX=315405 GN=tuf PE=3 SV=1	root (No rank) [1]	0.072864	43.924	4.841819763183594	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1C3SQA8	Elongation factor Tu OS=Streptococcus macedonicus OX=59310 GN=tuf PE=3 SV=1	root (No rank) [1]	0.071782	44.606	4.849617004394531	2	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D1BNG7	Carboxyl transferase OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1244 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.052	5.256355285644531	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134C6N5	Methylmalonyl-CoA carboxyltransferase 12S subunit OS=Veillonella dispar OX=39778 GN=HMPREF1867_00458 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.06	5.250053405761719	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			T0SX25	Acetyl-coenzyme A carboxyl transferase alpha chain/beta chain OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_679 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.047	5.246315002441406	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KIM8	Methylmalonyl-CoA decarboxylase, alpha subunit OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00627 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.052	5.251335144042969	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E4LBX6	Methylmalonyl-CoA decarboxylase alpha subunit OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=mmdA PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.059	5.311790466308594	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			W3Y572	Methylmalonyl-CoA decarboxylase alpha subunit OS=Veillonella sp. AS16 OX=936589 GN=mmdA PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.165	5.159477233886719	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133S1N7	Methylmalonyl-CoA carboxyltransferase OS=Veillonella atypica OX=39777 GN=B7L28_06265 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.095	5.251335144042969	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239ZH04	Methylmalonyl-CoA carboxyltransferase 12S subunit OS=Veillonella rodentium OX=248315 GN=SAMEA44547418_01326 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.151	5.154457092285156	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KNT3	Propionyl-CoA carboxylase, B subunit OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00616 PE=4 SV=1	Veillonella (Genus) [29465]	0.060904	55.066	5.256355285644531	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			W1WER4	Carboxyl transferase (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC00774G0001 PE=4 SV=1	Veillonella (Genus) [29465]	0.094512	35.319	4.766838073730469	2	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E1LA77	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=HMPREF9684_1347 PE=3 SV=1	root (No rank) [1]	0.044855	40.997	6.018455505371094	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239ZTD8	Ureidoglycolate dehydrogenase OS=Veillonella rodentium OX=248315 GN=allD PE=3 SV=1	root (No rank) [1]	0.044855	41.011	6.018455505371094	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E4LFN7	Malate/L-lactate dehydrogenase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1685 PE=3 SV=1	root (No rank) [1]	0.044855	41.003	5.693641662597656	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E1L4A0	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0649 PE=3 SV=1	root (No rank) [1]	0.044855	40.983	6.018455505371094	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KQB6	Malate dehydrogenase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01153 PE=3 SV=1	root (No rank) [1]	0.044855	41.057	5.907157897949219	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134C4D9	Malate/L-lactate dehydrogenase OS=Veillonella parvula OX=29466 GN=HMPREF1865_00490 PE=3 SV=1	root (No rank) [1]	0.044855	41.0	5.903312683105469	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			L1PY80	Malate/L-lactate dehydrogenase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00771 PE=3 SV=1	root (No rank) [1]	0.044855	41.022	5.963127136230469	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D1YPY0	Malate/L-lactate dehydrogenase OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0802 PE=3 SV=1	root (No rank) [1]	0.044855	41.058	5.798103332519531	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E9JSD9	Elongation factor Tu (Fragment) OS=Streptococcus oralis OX=1303 GN=tuf PE=4 SV=1	root (No rank) [1]	0.063241	28.354	4.546485900878906	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			B6CEF8	Elongation factor Tu (Fragment) OS=Streptococcus australis OX=113107 GN=tuf PE=4 SV=1	root (No rank) [1]	0.063241	28.307	4.538475036621094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0T9AK66	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf_1 PE=4 SV=1	root (No rank) [1]	0.065574	26.927	4.518394470214844	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0T8YMT5	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf_2 PE=4 SV=1	root (No rank) [1]	0.061303	28.911	4.397163391113281	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AZM1	Elongation factor Tu (Fragment) OS=Streptococcus cristatus OX=45634 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.631	4.719306945800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AVD8	Elongation factor Tu (Fragment) OS=Streptococcus parasanguinis OX=1318 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.602	4.644432067871094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0T8ABN3	Elongation factor Tu OS=Streptococcus pneumoniae OX=1313 GN=tuf PE=4 SV=1	root (No rank) [1]	0.07767	22.705	4.723152160644531	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139PQP0	Translation elongation factor Tu OS=Streptococcus oralis OX=1303 GN=SORDD21_00345 PE=4 SV=1	root (No rank) [1]	0.086486	20.235	4.982810974121094	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AZL7	Elongation factor Tu (Fragment) OS=Streptococcus sanguinis OX=1305 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.586	4.657997131347656	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AXD9	Elongation factor Tu (Fragment) OS=Streptococcus oralis OX=1303 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.562	4.719306945800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AZM0	Elongation factor Tu (Fragment) OS=Streptococcus gordonii OX=1302 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.637	4.705635070800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AX77	Elongation factor Tu (Fragment) OS=Streptococcus oralis OX=1303 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.605	4.773460388183594	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AXB5	Elongation factor Tu (Fragment) OS=Streptococcus sp. SV212 OX=1506492 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.587	4.705635070800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AVI8	Elongation factor Tu (Fragment) OS=Streptococcus gordonii OX=1302 GN=tuf PE=4 SV=1	root (No rank) [1]	0.113475	15.557	4.736076354980469	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AVJ6	Elongation factor Tu (Fragment) OS=Streptococcus oralis OX=1303 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.605	4.719306945800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AX89	Elongation factor Tu (Fragment) OS=Streptococcus sanguinis OX=1305 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.602	4.657997131347656	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AXP7	Elongation factor Tu (Fragment) OS=Streptococcus gordonii OX=1302 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.601	4.719306945800781	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AXL7	Elongation factor Tu (Fragment) OS=Streptococcus salivarius OX=1304 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.53	4.629371643066406	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AX70	Elongation factor Tu (Fragment) OS=Streptococcus pasteurianus OX=197614 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.627	4.641227722167969	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A068AXM2	Elongation factor Tu (Fragment) OS=Streptococcus mutans OX=1309 GN=tuf PE=4 SV=1	root (No rank) [1]	0.112676	15.515	4.735969543457031	1	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			C4FMS1	Phosphate acetyltransferase OS=Veillonella dispar ATCC 17748 OX=546273 GN=pta PE=4 SV=1	root (No rank) [1]	0.069277	35.242	5.004920959472656	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2I1THT2	Phosphate acetyltransferase OS=Veillonella parvula OX=29466 GN=pta PE=4 SV=1	root (No rank) [1]	0.069277	35.197	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KJH8	Phosphate acetyltransferase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00933 PE=4 SV=1	root (No rank) [1]	0.069277	35.184	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			W1V2B7	Phosphate acetyltransferase OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00566G0035 PE=4 SV=1	root (No rank) [1]	0.069277	35.211	5.259132385253906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239ZXI5	Ethanolamine utilization protein eutD OS=Veillonella rodentium OX=248315 GN=eutD PE=4 SV=1	root (No rank) [1]	0.069277	35.041	5.370857238769531	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			J5AKV0	Phosphate acetyltransferase OS=Veillonella sp. ACP1 OX=936588 GN=pta PE=4 SV=1	root (No rank) [1]	0.069277	35.169	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133S4D5	Phosphate acetyltransferase OS=Veillonella atypica OX=39777 GN=HMPREF3233_01170 PE=4 SV=1	root (No rank) [1]	0.069277	35.168	5.252510070800781	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134C660	Phosphate acetyltransferase OS=Veillonella parvula OX=29466 GN=HMPREF1865_00265 PE=4 SV=1	root (No rank) [1]	0.066667	36.719	5.397560119628906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134C9Y8	Phosphate acetyltransferase OS=Veillonella dispar OX=39778 GN=HMPREF1867_00121 PE=4 SV=1	root (No rank) [1]	0.066667	36.686	5.510673522949219	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2I1TFV8	Methylmalonyl-CoA mutase OS=Veillonella parvula OX=29466 GN=CYK26_07550 PE=4 SV=1	root (No rank) [1]	0.133212	60.385	5.228797912597656	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D1YS71	Methylmalonyl-CoA mutase domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1880 PE=4 SV=1	root (No rank) [1]	0.133212	60.316	5.171760559082031	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
