Level 1	Level 2	Level 3	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Unclassified			E8JWR2	60 kDa chaperonin OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=groL PE=3 SV=1	root (No rank) [1]	0.059259	56.807	4.681709289550781	2	14	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0B8R5D8	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.148	4.747184753417969	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0V8API7	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.182	4.747184753417969	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1V0PJ87	60 kDa chaperonin OS=Lactococcus lactis subsp. cremoris OX=1359 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.223	4.801445007324219	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E2FB32	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053708	41.591	4.948951721191406	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A2A5SUD2	60 kDa chaperonin OS=Lactococcus lactis subsp. tructae OX=542833 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.219	4.801445007324219	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E2FB30	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053435	41.874	4.997871398925781	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0V8E1J3	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.151	4.747184753417969	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E2FB28	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=groEL PE=3 SV=1	root (No rank) [1]	0.05483	40.592	4.906761169433594	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E2FB34	60 kDa chaperonin (Fragment) OS=Granulicatella adiacens OX=46124 GN=groEL PE=3 SV=1	root (No rank) [1]	0.053299	41.976	5.089836120605469	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139NIL0	60 kDa chaperonin OS=Streptococcus sp. DD12 OX=1777880 GN=groL PE=3 SV=1	root (No rank) [1]	0.038817	56.883	4.680641174316406	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A084ACE2	60 kDa chaperonin OS=Lactococcus lactis subsp. cremoris GE214 OX=1415168 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.131	4.827934265136719	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0V8BBP7	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.178	4.747184753417969	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0M9FLL5	Molecular chaperone GroEL (Fragment) OS=Streptococcus suis OX=1307 GN=groEL PE=4 SV=1	root (No rank) [1]	0.127273	17.199	5.197288513183594	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0H1RQW0	60 kDa chaperonin OS=Lactococcus lactis subsp. lactis OX=1360 GN=groL PE=3 SV=1	root (No rank) [1]	0.038745	57.193	4.796638488769531	1	12	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			T0U5R3	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula HSIVP1 OX=1316254 GN=HSIVP1_1352 PE=3 SV=1	root (No rank) [1]	0.060272	128.318	5.528297424316406	4	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KQU7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01341 PE=3 SV=1	root (No rank) [1]	0.060272	128.287	5.601463317871094	4	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D6KKD6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_01250 PE=3 SV=1	root (No rank) [1]	0.060272	128.274	5.528297424316406	4	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A134BU66	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula OX=29466 GN=HMPREF1865_01507 PE=3 SV=1	root (No rank) [1]	0.060272	128.29	5.528297424316406	4	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			D1YQF6	Pyruvate-flavodoxin oxidoreductase OS=Veillonella parvula ATCC 17745 OX=686660 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.060272	128.294	5.501380920410156	4	10	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E1L825	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.041561	128.468	5.474784851074219	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A239ZLT4	Pyruvate-flavodoxin oxidoreductase OS=Veillonella rodentium OX=248315 GN=porA PE=3 SV=1	root (No rank) [1]	0.041596	128.302	5.594947814941406	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A133S4J1	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica OX=39777 GN=HMPREF3233_01104 PE=3 SV=1	root (No rank) [1]	0.041561	128.513	5.470085144042969	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1V0XCZ7	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica OX=39777 GN=B7L28_07045 PE=3 SV=1	root (No rank) [1]	0.041561	128.467	5.506935119628906	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			L1Q169	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00190 PE=3 SV=1	root (No rank) [1]	0.041561	128.497	5.506935119628906	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E1L9G4	Pyruvate-flavodoxin oxidoreductase OS=Veillonella atypica ACS-134-V-Col7a OX=866778 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.041561	128.339	5.468376159667969	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			X8HM91	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. ICM51a OX=936591 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.041561	128.424	5.506935119628906	3	9	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			E4LBB8	Pyruvate-flavodoxin oxidoreductase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=nifJ PE=3 SV=1	root (No rank) [1]	0.020374	128.401	5.412727355957031	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2DIZ2	ATP synthase subunit beta OS=Streptococcus oralis subsp. oralis OX=1891914 GN=atpD PE=3 SV=1	root (No rank) [1]	0.226496	50.738	4.842353820800781	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A024DEC3	ATP synthase subunit beta OS=Streptococcus sp. VT 162 OX=1419814 GN=atpD PE=3 SV=1	root (No rank) [1]	0.226496	50.77	4.785316467285156	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A178K564	Elongation factor G OS=Streptococcus sp. CCUG 49591 OX=1860161 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.813	4.845985412597656	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			F9HFS4	Elongation factor G OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.788	4.882514953613281	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1E8ZSJ9	Elongation factor G OS=Streptococcus sp. HMSC034E03 OX=1739309 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.869	4.857734680175781	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2DYA7	Elongation factor G OS=Streptococcus mitis OX=28037 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.799	4.845985412597656	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			B8ZKU0	Elongation factor G OS=Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1) OX=561276 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.799	4.845985412597656	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2E4J2	Elongation factor G OS=Streptococcus infantis OX=68892 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.841	4.851432800292969	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CFJ7	Elongation factor G OS=Streptococcus gordonii OX=1302 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.758	4.879310607910156	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1F0TGA9	Elongation factor G OS=Streptococcus sp. HMSC062D07 OX=1739461 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.855	4.854637145996094	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0M9FLX4	Elongation factor G (Fragment) OS=Streptococcus suis OX=1307 GN=fusA PE=3 SV=1	root (No rank) [1]	0.05279	73.319	4.821098327636719	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0T8C5D1	Elongation factor G OS=Streptococcus pneumoniae OX=1313 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.797	4.864784240722656	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139Q518	Elongation factor G OS=Streptococcus oralis OX=1303 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.811	4.842781066894531	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A1X1J0E6	Elongation factor G OS=Streptococcus oralis subsp. dentisani OX=1458253 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.91	4.870018005371094	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A139N453	Elongation factor G OS=Streptococcus cristatus OX=45634 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050578	76.743	4.890953063964844	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CYF2	Elongation factor G OS=Streptococcus oralis subsp. oralis OX=1891914 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.785	4.839469909667969	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A095ZD13	Elongation factor G OS=Peptoniphilus lacrimalis DNF00528 OX=1401070 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.871	4.854637145996094	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0A0DLY7	Elongation factor G OS=Streptococcus sinensis OX=176090 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.735	4.861793518066406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A081Q4A3	Elongation factor G OS=Streptococcus mitis OX=28037 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.757	4.861579895019531	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0T8EIR2	Elongation factor G OS=Streptococcus pneumoniae OX=1313 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.727	4.858375549316406	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0F2CJU8	Elongation factor G OS=Streptococcus cristatus OX=45634 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050578	76.729	4.887855529785156	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0B7GSK0	Elongation factor G OS=Streptococcus sanguinis OX=1305 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.722	4.864997863769531	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A142UP68	Elongation factor G OS=Streptococcus suis OX=1307 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.677	4.885612487792969	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			F2C9A5	Elongation factor G OS=Streptococcus sanguinis SK330 OX=888813 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.721	4.864997863769531	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Unclassified			A0A0Z8RP92	Elongation factor G OS=Streptococcus suis OX=1307 GN=fusA PE=3 SV=1	root (No rank) [1]	0.050505	76.647	4.882514953613281	2	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
