Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	E4LFN7	Malate/L-lactate dehydrogenase OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1685 PE=3 SV=1	root (No rank) [1]	0.044855	41.003	5.693641662597656	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1L4A0	Malate/L-lactate dehydrogenase OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0649 PE=3 SV=1	root (No rank) [1]	0.044855	40.983	6.018455505371094	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQB6	Malate dehydrogenase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01153 PE=3 SV=1	root (No rank) [1]	0.044855	41.057	5.907157897949219	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1PY80	Malate/L-lactate dehydrogenase OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00771 PE=3 SV=1	root (No rank) [1]	0.044855	41.022	5.963127136230469	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YPY0	Malate/L-lactate dehydrogenase OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0802 PE=3 SV=1	root (No rank) [1]	0.044855	41.058	5.798103332519531	2	8	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4FMS1	Phosphate acetyltransferase OS=Veillonella dispar ATCC 17748 OX=546273 GN=pta PE=4 SV=1	root (No rank) [1]	0.069277	35.242	5.004920959472656	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BPT5	Phosphate acetyltransferase OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_1716 PE=4 SV=1	root (No rank) [1]	0.069277	35.17	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KJH8	Phosphate acetyltransferase OS=Veillonella sp. 3_1_44 OX=457416 GN=HMPREF0873_00933 PE=4 SV=1	root (No rank) [1]	0.069277	35.184	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1V2B7	Phosphate acetyltransferase OS=Veillonella dispar DORA_11 OX=1403949 GN=Q619_VDC00566G0035 PE=4 SV=1	root (No rank) [1]	0.069277	35.211	5.259132385253906	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J5AKV0	Phosphate acetyltransferase OS=Veillonella sp. ACP1 OX=936588 GN=pta PE=4 SV=1	root (No rank) [1]	0.069277	35.169	5.156272888183594	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YS71	Methylmalonyl-CoA mutase domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_1880 PE=4 SV=1	root (No rank) [1]	0.133212	60.316	5.171760559082031	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBY0	Methylmalonyl-CoA mutase domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_1292 PE=4 SV=1	root (No rank) [1]	0.133212	60.416	5.124870300292969	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KNT7	Putative methylmalonyl-CoA mutase OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_00620 PE=4 SV=1	root (No rank) [1]	0.133212	60.33	5.171760559082031	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W3Y624	Methylmalonyl-CoA mutase OS=Veillonella sp. AS16 OX=936589 GN=HMPREF1521_0639 PE=4 SV=1	root (No rank) [1]	0.133212	60.386	5.176567077636719	4	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1V8C3	50S ribosomal protein L7/L12 OS=Veillonella dispar DORA_11 OX=1403949 GN=rplL PE=3 SV=1	Veillonella dispar DORA_11 (Subspecies) [1403949]	0.229508	12.242	4.495429992675781	1	7	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	K9D4D8	Methylmalonyl-CoA mutase domain-containing protein OS=Veillonella seminalis ACS-216-V-Col6b OX=883156 GN=HMPREF9282_00257 PE=4 SV=1	root (No rank) [1]	0.107664	60.334	5.355155944824219	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	R5BSG1	Methylmalonyl-CoA mutase N-terminal domain protein OS=Veillonella sp. CAG:933 OX=1262980 GN=BN814_01760 PE=4 SV=1	root (No rank) [1]	0.107664	60.392	5.355155944824219	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	W1W7F5	Outer membrane protein (Fragment) OS=Veillonella sp. DORA_A_3_16_22 OX=1403932 GN=Q620_VSAC01279G0001 PE=4 SV=1	Veillonella (Genus) [29465]	0.155963	12.485	5.231254577636719	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4FMP6	Outer membrane protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_00069 PE=4 SV=1	Veillonella (Genus) [29465]	0.104938	17.958	7.865119934082031	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	B9DSW2	50S ribosomal protein L5 OS=Streptococcus uberis (strain ATCC BAA-854 / 0140J) OX=218495 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.902	9.196952819824219	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E8JVV7	50S ribosomal protein L5 OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.789	9.220237731933594	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F5U020	50S ribosomal protein L5 OS=Streptococcus anginosus SK52 = DSM 20563 OX=1000570 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.847	9.022315979003906	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C1CAM4	50S ribosomal protein L5 OS=Streptococcus pneumoniae (strain 70585) OX=488221 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.762	9.045600891113281	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E3CMQ8	50S ribosomal protein L5 OS=Streptococcus downei F0415 OX=904293 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.79	9.220237731933594	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AZL3	50S ribosomal protein L5 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.847	9.196952819824219	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CK75	50S ribosomal protein L5 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.863	9.196952819824219	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	T1ZGK4	50S ribosomal protein L5 OS=Streptococcus intermedius B196 OX=862967 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.833	9.022315979003906	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S9RB05	50S ribosomal protein L5 OS=Streptococcus oralis subsp. tigurinus 2426 OX=1333865 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.761	9.369132995605469	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U2J9N4	50S ribosomal protein L5 OS=Streptococcus sobrinus W1703 OX=1227275 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.878	9.244483947753906	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5JXS6	50S ribosomal protein L5 OS=Streptococcus macacae NCTC 11558 OX=764298 GN=rplE PE=3 SV=1	Streptococcus (Genus) [1301]	0.094444	19.884	9.270225524902344	1	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3UML9	Alcohol dehydrogenase OS=Streptococcus sanguinis SK355 OX=888816 GN=adhP PE=3 SV=1	root (No rank) [1]	0.082596	35.737	4.907188415527344	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9E4K3	Alcohol dehydrogenase OS=Streptococcus sanguinis ATCC 29667 OX=997356 GN=adhP PE=3 SV=1	root (No rank) [1]	0.082596	35.763	4.915306091308594	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FUV8	GroES-like protein OS=Streptococcus sanguinis SK678 OX=888819 GN=adhP PE=3 SV=1	root (No rank) [1]	0.082596	35.734	4.971702575683594	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FBE6	GroES-like protein OS=Streptococcus sanguinis SK353 OX=888815 GN=adhP PE=3 SV=1	root (No rank) [1]	0.082596	35.697	4.971702575683594	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CQ37	Alcohol dehydrogenase, propanol-preferring, putative OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=adh PE=3 SV=1	root (No rank) [1]	0.082596	35.709	4.971702575683594	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	I0SKH9	GroES-like protein OS=Streptococcus anginosus subsp. whileyi CCUG 39159 OX=1095729 GN=HMPREF1043_1817 PE=3 SV=1	root (No rank) [1]	0.082353	35.912	4.947456359863281	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0IKG6	Alcohol dehydrogenase OS=Streptococcus sanguinis SK150 OX=888811 GN=adhP PE=3 SV=1	root (No rank) [1]	0.082596	35.721	4.971702575683594	3	6	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	I0Q445	50S ribosomal protein L7/L12 OS=Streptococcus oralis SK610 OX=1095741 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.373	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J0YJM0	50S ribosomal protein L7/L12 OS=Streptococcus infantis SPAR10 OX=1159208 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.347	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	I1ZM53	50S ribosomal protein L7/L12 OS=Streptococcus parasanguinis FW213 OX=1114965 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.220472	12.98	4.401435852050781	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9HEM3	50S ribosomal protein L7/L12 OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.331	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E8KBA4	50S ribosomal protein L7/L12 OS=Streptococcus peroris ATCC 700780 OX=888746 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.357	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AXG8	50S ribosomal protein L7/L12 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.361	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6C9A8	50S ribosomal protein L7/L12 OS=Streptococcus sp. oral taxon 058 str. F0407 OX=861455 GN=rplL PE=3 SV=1	Streptococcus (Genus) [1301]	0.229508	12.361	4.474815368652344	2	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LKY0	Enolase OS=Streptococcus mitis SK564 OX=585203 GN=eno PE=3 SV=1	root (No rank) [1]	0.158986	46.827	4.682991027832031	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	N0CBG6	Enolase OS=Streptococcus cristatus AS 1.3089 OX=1302863 GN=eno PE=3 SV=1	root (No rank) [1]	0.158986	46.871	4.662910461425781	3	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AZJ8	50S ribosomal protein L17 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rplQ PE=3 SV=1	Streptococcus (Genus) [1301]	0.140625	14.511	9.861534118652344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CK91	50S ribosomal protein L17 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rplQ PE=3 SV=1	root (No rank) [1]	0.140625	14.525	9.861534118652344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3UPD0	50S ribosomal protein L17 OS=Streptococcus sanguinis SK355 OX=888816 GN=rplQ PE=3 SV=1	root (No rank) [1]	0.140625	14.583	9.734001159667969	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S3A5G3	50S ribosomal protein L17 OS=Streptococcus sp. HPH0090 OX=1203590 GN=rplQ PE=3 SV=1	root (No rank) [1]	0.140625	14.483	9.861534118652344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9PA18	50S ribosomal protein L17 OS=Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377 OX=1035184 GN=rplQ PE=3 SV=1	Streptococcus (Genus) [1301]	0.140625	14.527	9.878623962402344	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AVK9	6-phosphogluconate dehydrogenase, decarboxylating OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=gnd PE=3 SV=1	root (No rank) [1]	0.046414	52.488	4.947669982910156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1M746	Inosine-5'-monophosphate dehydrogenase OS=Streptococcus infantis SK1302 OX=871237 GN=guaB PE=3 SV=1	root (No rank) [1]	0.093496	52.595	5.429283142089844	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBK8	30S ribosomal protein S3 OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpsC PE=3 SV=1	Veillonella (Genus) [29465]	0.085973	24.484	9.704948425292969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQL4	30S ribosomal protein S3 OS=Veillonella sp. 6_1_27 OX=450749 GN=rpsC PE=3 SV=1	Veillonella (Genus) [29465]	0.085586	24.555	9.704948425292969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8HAS4	Propanediol utilization protein PduB OS=Veillonella sp. ICM51a OX=936591 GN=pduB_1 PE=4 SV=1	root (No rank) [1]	0.141631	23.724	5.085563659667969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KQ91	Propanediol utilization protein PduB OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01128 PE=4 SV=1	root (No rank) [1]	0.134146	25.307	5.001823425292969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LEL8	Putative translation elongation factor G OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_0328 PE=4 SV=1	root (No rank) [1]	0.045058	75.781	5.268638610839844	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBM6	50S ribosomal protein L7/L12 OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rplL PE=3 SV=1	Veillonella sp. oral taxon 158 str. F0412 (Subspecies) [879309]	0.229508	12.256	4.477272033691406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	M3INY1	Methionine--tRNA ligase OS=Streptococcus oralis subsp. tigurinus AZ_3a OX=1282664 GN=metG PE=3 SV=1	root (No rank) [1]	0.04812	75.55	4.997444152832031	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5JYF2	Methionine--tRNA ligase OS=Streptococcus macacae NCTC 11558 OX=764298 GN=metG PE=3 SV=1	root (No rank) [1]	0.047833	75.715	5.073493957519531	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2C6N9	Enolase OS=Streptococcus sanguinis SK330 OX=888813 GN=eno PE=3 SV=1	root (No rank) [1]	0.076037	47.015	4.716102600097656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AY46	Enolase OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=eno PE=3 SV=1	root (No rank) [1]	0.076037	47.033	4.710227966308594	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
