Level 1	Level 2	Accession	Description	Taxonomy	SC	MW	pI	PepC	SpC	www	
Technical term	Complete proteome	K1B3N0	Glucose-6-phosphate isomerase OS=Streptococcus sp. GMD1S OX=1169670 GN=pgi PE=3 SV=1	root (No rank) [1]	0.048998	49.857	4.918296813964844	1	5	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q04ML9	30S ribosomal protein S5 OS=Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) OX=373153 GN=rpsE PE=3 SV=1	Streptococcus (Genus) [1301]	0.115854	17.046	9.516639709472656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6A6Z5	30S ribosomal protein S5 OS=Streptococcus intermedius F0395 OX=857292 GN=rpsE PE=3 SV=1	Streptococcus (Genus) [1301]	0.115854	17.093	9.689781188964844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AZK8	30S ribosomal protein S5 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rpsE PE=3 SV=1	Streptococcus (Genus) [1301]	0.115854	17.079	9.689781188964844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CK81	30S ribosomal protein S5 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rpsE PE=3 SV=1	Streptococcus (Genus) [1301]	0.115854	17.093	9.689781188964844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J5GJP8	30S ribosomal protein S5 OS=Streptococcus oralis SK304 OX=1161421 GN=rpsE PE=3 SV=1	Streptococcus (Genus) [1301]	0.115854	17.046	9.516639709472656	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A8AZP1	30S ribosomal protein S2 OS=Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288) OX=467705 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.125	5.073600769042969	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9HF69	30S ribosomal protein S2 OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.025	5.136192321777344	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D4FQB4	30S ribosomal protein S2 OS=Streptococcus oralis ATCC 35037 OX=655813 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.157343	31.885	6.048255920410156	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	I0SEK3	30S ribosomal protein S2 OS=Streptococcus constellatus subsp. constellatus SK53 OX=1095730 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.194	5.024147033691406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	A3CQW3	30S ribosomal protein S2 OS=Streptococcus sanguinis (strain SK36) OX=388919 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.115	5.094429016113281	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FH88	30S ribosomal protein S2 OS=Streptococcus sanguinis SK353 OX=888815 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.214	5.170158386230469	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0IJK1	30S ribosomal protein S2 OS=Streptococcus sanguinis SK150 OX=888811 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.143	5.094429016113281	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E8JWL6	30S ribosomal protein S2 OS=Streptococcus cristatus ATCC 51100 OX=889201 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.143	5.143775939941406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FQS3	30S ribosomal protein S2 OS=Streptococcus sanguinis SK678 OX=888819 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173077	29.173	5.039100646972656	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F5W1C0	30S ribosomal protein S2 OS=Streptococcus infantis SK1076 OX=1005705 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.173745	28.884	5.128395080566406	2	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6KR27	Oxaloacetate decarboxylase, alpha subunit OS=Veillonella sp. 6_1_27 OX=450749 GN=HMPREF0874_01429 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.625	5.069755554199219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1L799	Conserved carboxylase domain protein OS=Veillonella atypica ACS-049-V-Sch6 OX=866776 GN=HMPREF9321_0914 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.718	5.202201843261719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	L1Q176	Putative pyruvate carboxylase subunit B OS=Veillonella atypica KON OX=1128111 GN=HMPREF0870_00154 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.691	5.146339416503906	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	X8H615	Putative pyruvate carboxylase subunit B OS=Veillonella sp. ICM51a OX=936591 GN=HMPREF1504_0461 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.607	5.094215393066406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YN01	Conserved carboxylase domain protein OS=Veillonella parvula ATCC 17745 OX=686660 GN=HMPREF1035_0082 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.595	5.069755554199219	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C4FSQ1	Conserved carboxylase domain protein OS=Veillonella dispar ATCC 17748 OX=546273 GN=VEIDISOL_01945 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.616	5.248985290527344	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LDY1	Conserved carboxylase domain protein OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=HMPREF9199_0083 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.626	5.080757141113281	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1BL23	Conserved carboxylase region OS=Veillonella parvula (strain ATCC 10790 / DSM 2008 / JCM 12972 / Te3) OX=479436 GN=Vpar_0396 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.579	5.074241638183594	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	J4RQW9	Putative pyruvate carboxylase subunit B OS=Veillonella sp. ACP1 OX=936588 GN=HMPREF1151_0897 PE=4 SV=1	Veillonella (Genus) [29465]	0.044444	50.623	5.094215393066406	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0IJM2	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK150 OX=888811 GN=pgi PE=3 SV=1	root (No rank) [1]	0.048998	49.358	4.855384826660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F0FH67	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK353 OX=888815 GN=pgi PE=3 SV=1	Streptococcus sanguinis (Species) [1305]	0.048998	49.43	4.855384826660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2C9J1	Glucose-6-phosphate isomerase OS=Streptococcus sanguinis SK330 OX=888813 GN=pgi PE=3 SV=1	Streptococcus sanguinis (Species) [1305]	0.048998	49.416	4.855384826660156	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F9HFN6	Glucose-6-phosphate isomerase OS=Streptococcus sp. oral taxon 056 str. F0418 OX=904294 GN=pgi PE=3 SV=1	root (No rank) [1]	0.048998	49.875	4.918296813964844	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F8LUM7	Chaperone protein DnaK OS=Streptococcus thermophilus JIM 8232 OX=1051074 GN=dnaK PE=2 SV=1	root (No rank) [1]	0.039539	64.77	4.619438171386719	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G6EPM0	Chaperone protein DnaK OS=Streptococcus thermophilus CNCM I-1630 OX=1042404 GN=dnaK PE=2 SV=1	root (No rank) [1]	0.039539	64.757	4.603630065917969	1	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S4DM25	Enolase OS=Enterococcus faecalis 13-SD-W-01 OX=1260356 GN=eno PE=3 SV=1	root (No rank) [1]	0.12037	46.526	4.596366882324219	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U5P8P6	Enolase OS=Streptococcus sp. I-P16 OX=1156433 GN=eno PE=3 SV=1	root (No rank) [1]	0.119816	46.983	4.632362365722656	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E1LKY0	Enolase OS=Streptococcus mitis SK564 OX=585203 GN=eno PE=3 SV=1	root (No rank) [1]	0.119816	46.827	4.682991027832031	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C8NGI4	Enolase OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=eno PE=3 SV=1	root (No rank) [1]	0.120092	46.858	4.625633239746094	3	4	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LBZ0	ATP-dependent Clp protease proteolytic subunit OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=clpP PE=3 SV=1	Veillonella sp. oral taxon 158 str. F0412 (Subspecies) [879309]	0.111675	21.652	4.775810241699219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	Q5M6G5	30S ribosomal protein S2 OS=Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311) OX=264199 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.054902	28.362	5.196006774902344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3ADE4	30S ribosomal protein S2 OS=Lachnospiraceae bacterium 6_1_63FAA OX=658083 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.056911	27.455	4.913383483886719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	C8NES1	30S ribosomal protein S2 OS=Granulicatella adiacens ATCC 49175 OX=638301 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.055777	28.59	5.146659851074219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D6GRX9	30S ribosomal protein S2 OS=Filifactor alocis (strain ATCC 35896 / D40 B5) OX=546269 GN=rpsB PE=3 SV=2	root (No rank) [1]	0.055556	28.643	5.004600524902344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5IUL4	30S ribosomal protein S2 OS=Enterococcus saccharolyticus 30_1 OX=742813 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.053435	29.597	4.994880676269531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3A0M8	30S ribosomal protein S2 OS=Gemella haemolysans M341 OX=562981 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.057143	27.759	5.369361877441406	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D0BK99	30S ribosomal protein S2 OS=Granulicatella elegans ATCC 700633 OX=626369 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.054688	29.128	5.006202697753906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F2BV23	30S ribosomal protein S2 OS=Dialister micraerophilus DSM 19965 OX=888062 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.05036	31.787	5.969963073730469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E6LGW8	30S ribosomal protein S2 OS=Enterococcus italicus DSM 15952 OX=888064 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.050542	31.47	5.175178527832031	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	G5GH19	30S ribosomal protein S2 OS=Johnsonella ignava ATCC 51276 OX=679200 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.055777	28.288	5.092079162597656	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D0WR48	30S ribosomal protein S2 OS=Actinomyces sp. oral taxon 848 str. F0332 OX=649743 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.047297	32.617	4.999580383300781	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3AKS3	30S ribosomal protein S2 OS=Lachnospiraceae bacterium 9_1_43BFAA OX=658088 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.056	27.932	4.880271911621094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	H1LZK1	30S ribosomal protein S2 OS=Lachnospiraceae bacterium oral taxon 082 str. F0431 OX=861454 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.05364	29.381	4.895439147949219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F7JQS7	30S ribosomal protein S2 OS=Lachnospiraceae bacterium 1_4_56FAA OX=658655 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.056452	27.868	4.817146301269531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	S4AUT8	30S ribosomal protein S2 OS=Enterococcus casseliflavus 14-MB-W-14 OX=1259825 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.048611	32.625	5.517509460449219	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E5V197	30S ribosomal protein S2 OS=Gemella morbillorum M424 OX=562982 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.056911	27.859	5.195259094238281	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F4FUG2	30S ribosomal protein S2 OS=Lactobacillus buchneri (strain NRRL B-30929) OX=511437 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.052632	29.939	5.324714660644531	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	U2QVR1	30S ribosomal protein S2 OS=Gemella bergeriae ATCC 700627 OX=1321820 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.05668	28.017	5.202201843261719	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F3B402	30S ribosomal protein S2 OS=Lachnospiraceae oral taxon 107 str. F0167 OX=575593 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.054264	29.072	4.876319885253906	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	D1YR20	30S ribosomal protein S2 OS=Veillonella parvula ATCC 17745 OX=686660 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.056	27.983	6.060539245605469	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	E4LCU1	30S ribosomal protein S2 OS=Veillonella sp. oral taxon 158 str. F0412 OX=879309 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.058577	26.738	6.074851989746094	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	I0QJG0	30S ribosomal protein S2 OS=Streptococcus salivarius PS4 OX=1157946 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.054902	28.365	5.115684509277344	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
Technical term	Complete proteome	F8LGG4	30S ribosomal protein S2 OS=Streptococcus salivarius (strain CCHSS3) OX=1048332 GN=rpsB PE=3 SV=1	root (No rank) [1]	0.054902	28.347	5.037925720214844	1	3	jar:file:/C:/Data/mpa-portable-1.8.0/mpa-portable-1.8.0.jar!/de/mpa/resources/icons/webresource16.png	
